,yes-sentiment,category,hotel_id,cpt,fileId,iId,gold,text,date,sentiment,cpts,sentiment_mean,date_period,cpt_id,cpt_label,TS_LEN
44_0,2,room,136,0,44,0,True,One piece of furniture had at least 18 places where they used a brown magic marker sloppily I might add to cover up gouges,2015-03-24,-0.4907751977443695,"[0, 365, 605, 1188]",-0.013122256218946653,"['2015-01-01', '2016-08-27']",44_0,a,5
44_2,2,room,136,0,44,2,True,The room is small for two beds,2015-08-13,-0.4976609349250794,"[0, 365, 605, 1188]",-0.013122256218946653,"['2015-01-01', '2016-08-27']",44_0,a,5
44_4,2,room,136,0,44,4,True,Dated bathroom pour shower design and water temperature old TVs with few options guide functions HD premium channels,2015-09-01,-0.4932062327861786,"[0, 365, 605, 1188]",-0.013122256218946653,"['2015-01-01', '2016-08-27']",44_0,a,5
44_7,2,room,136,0,44,7,True,Room rate was high and room was not spacious,2016-06-02,-0.4860264956951141,"[0, 365, 605, 1188]",-0.013122256218946653,"['2015-01-01', '2016-08-27']",44_0,a,5
44_8,2,room,136,0,44,8,True,We initially were given only one room key for 4 guests,2016-06-02,-0.1651894748210907,"[0, 365, 605, 1188]",-0.013122256218946653,"['2015-01-01', '2016-08-27']",44_0,a,5
44_20,2,room,136,2,44,20,True,Room was clean with the exception of hair on our shower wall,2017-09-14,0.2828395366668701,"[0, 365, 605, 1188]",0.15147529023435746,"['2017-08-11', '2020-04-02']",44_2,,9
44_21,2,room,136,2,44,21,True,Clean comfortable rooms and excellent staff,2017-12-01,0.499669075012207,"[0, 365, 605, 1188]",0.15147529023435746,"['2017-08-11', '2020-04-02']",44_2,,9
44_22,2,room,136,2,44,22,True,Very nice modem hotel with well designed rooms,2018-03-05,0.4990142583847046,"[0, 365, 605, 1188]",0.15147529023435746,"['2017-08-11', '2020-04-02']",44_2,,9
44_23,2,room,136,2,44,23,True,Back to the hotel the room was nice clean and comfortable,2018-05-09,0.4985895752906799,"[0, 365, 605, 1188]",0.15147529023435746,"['2017-08-11', '2020-04-02']",44_2,,9
44_24,2,room,136,2,44,24,True,Room was spacious and clean,2018-05-12,0.4991559982299805,"[0, 365, 605, 1188]",0.15147529023435746,"['2017-08-11', '2020-04-02']",44_2,,9
44_25,2,room,136,2,44,25,True,Rooms were clean and easy to get to,2018-07-18,0.4928467869758606,"[0, 365, 605, 1188]",0.15147529023435746,"['2017-08-11', '2020-04-02']",44_2,,9
44_27,2,room,136,2,44,27,True,We liked the layout of the rooms,2018-08-27,0.4639838933944702,"[0, 365, 605, 1188]",0.15147529023435746,"['2017-08-11', '2020-04-02']",44_2,,9
44_28,2,room,136,2,44,28,True,Great room great price and good location,2019-07-15,0.49954754114151,"[0, 365, 605, 1188]",0.15147529023435746,"['2017-08-11', '2020-04-02']",44_2,,9
44_29,2,room,136,2,44,29,True,The rooms were clean and comfortable,2020-03-09,0.4969987869262695,"[0, 365, 605, 1188]",0.15147529023435746,"['2017-08-11', '2020-04-02']",44_2,,9
45_0,2,reception,243,0,45,0,True,Great location extremely friendly helpful staff,2015-08-24,0.4996882677078247,"[0, 725, 980, 1430, 1498]",0.1850852607765212,"['2015-01-01', '2017-06-04']",45_0,b,6
45_1,2,reception,243,0,45,1,True,Staff was amazing and very friendly,2015-09-14,0.4975301623344421,"[0, 725, 980, 1430, 1498]",0.1850852607765212,"['2015-01-01', '2017-06-04']",45_0,b,6
45_2,2,reception,243,0,45,2,True,The concierge staff are so helpful,2015-09-29,0.4983845949172974,"[0, 725, 980, 1430, 1498]",0.1850852607765212,"['2015-01-01', '2017-06-04']",45_0,b,6
45_5,2,reception,243,0,45,5,True,Great service across the board,2016-08-05,0.4977121353149414,"[0, 725, 980, 1430, 1498]",0.1850852607765212,"['2015-01-01', '2017-06-04']",45_0,b,6
45_6,2,reception,243,0,45,6,True,The staff is incredibly helpful and the rooms are very comfortable,2016-09-29,0.4991316199302673,"[0, 725, 980, 1430, 1498]",0.1850852607765212,"['2015-01-01', '2017-06-04']",45_0,b,6
45_9,2,reception,243,0,45,9,True,Food was great and the staff was very accommodating,2017-04-12,0.499346673488617,"[0, 725, 980, 1430, 1498]",0.1850852607765212,"['2015-01-01', '2017-06-04']",45_0,b,6
46_0,2,pool,243,0,46,0,True,Service was extremely slow at the pool side restaurant,2015-02-01,-0.4971365332603455,"[0, 180, 370, 980, 1264]",0.0794128153830198,"['2015-01-01', '2015-09-10']",46_0,c,7
46_1,2,pool,243,0,46,1,True,The pool was fun for both kids and adults but to improve they should add more chairs to the pool area as it was quite difficult to find a place to sit,2015-03-07,-0.41865044832229614,"[0, 180, 370, 980, 1264]",0.0794128153830198,"['2015-01-01', '2015-09-10']",46_0,c,7
46_3,2,pool,243,0,46,3,True,The bar area by the pool was good but spendy,2015-04-14,-0.29399561882019043,"[0, 180, 370, 980, 1264]",0.0794128153830198,"['2015-01-01', '2015-09-10']",46_0,c,7
46_4,2,pool,243,0,46,4,True,Kids were also playing football in the pool and we almost got hit in the head by it again signs posted saying no ball playing,2015-05-28,-0.32821351289749146,"[0, 180, 370, 980, 1264]",0.0794128153830198,"['2015-01-01', '2015-09-10']",46_0,c,7
46_6,2,pool,243,0,46,6,True,Sun loungers around the swimming pool were filthy literally looked like they had years food inbeded in them,2015-07-14,-0.4909300804138184,"[0, 180, 370, 980, 1264]",0.0794128153830198,"['2015-01-01', '2015-09-10']",46_0,c,7
46_7,2,pool,243,0,46,7,True,However for the pool is a real issue,2015-08-01,-0.4831567406654358,"[0, 180, 370, 980, 1264]",0.0794128153830198,"['2015-01-01', '2015-09-10']",46_0,c,7
46_9,2,pool,243,0,46,9,True,I wish the pools would have been deeper and that we had more time to take advantage of other amenities,2015-09-09,-0.4972820580005646,"[0, 180, 370, 980, 1264]",0.0794128153830198,"['2015-01-01', '2015-09-10']",46_0,c,7
46_16,2,pool,243,2,46,16,True,There is a nice pool at the back of the hotel and we could get loungers no problem but we went to the pool around 3 pm,2016-08-28,0.1767978072166443,"[0, 180, 370, 980, 1264]",0.07890433081742178,"['2016-06-20', '2018-10-05']",46_2,b,7
46_17,2,pool,243,2,46,17,True,There were 3 pools and a hot tub as well as a couple water slides for kids,2016-11-30,0.11652356386184692,"[0, 180, 370, 980, 1264]",0.07890433081742178,"['2016-06-20', '2018-10-05']",46_2,b,7
46_19,2,pool,243,2,46,19,True,Movies by the pool on the weekends,2017-06-08,0.1681038737297058,"[0, 180, 370, 980, 1264]",0.07890433081742178,"['2016-06-20', '2018-10-05']",46_2,b,7
46_20,2,pool,243,2,46,20,True,Pool was perfect and would have liked to use bikes and paddle boards but did not have time,2017-08-11,0.13805818557739258,"[0, 180, 370, 980, 1264]",0.07890433081742178,"['2016-06-20', '2018-10-05']",46_2,b,7
46_22,2,pool,243,2,46,22,True,The overall condition of hotel was average but the pool area and fire pits were lovely,2018-04-07,0.1169431209564209,"[0, 180, 370, 980, 1264]",0.07890433081742178,"['2016-06-20', '2018-10-05']",46_2,b,7
46_23,2,pool,243,2,46,23,True,The pools seemed really fun especially for the kids,2018-07-07,0.1701682209968567,"[0, 180, 370, 980, 1264]",0.07890433081742178,"['2016-06-20', '2018-10-05']",46_2,b,7
46_24,2,pool,243,2,46,24,True,pools were nice and my kids enjoyed but there reawly was not enough room for all of the guests,2018-08-05,0.1545761227607727,"[0, 180, 370, 980, 1264]",0.07890433081742178,"['2016-06-20', '2018-10-05']",46_2,b,7
46_26,2,pool,243,3,46,26,True,The pool area is small,2019-04-15,-0.4910646677017212,"[0, 180, 370, 980, 1264]",0.17455830602645755,"['2018-10-07', '2020-03-15']",46_3,,5
46_28,2,pool,243,3,46,28,True,We had an incident at the pool during our stay that was handling very poorly by management,2019-08-05,-0.4933573305606842,"[0, 180, 370, 980, 1264]",0.17455830602645755,"['2018-10-07', '2020-03-15']",46_3,,5
46_32,2,pool,243,3,46,32,True,The pool had a wafer slides however was n’t able to use because slides close early,2019-09-16,-0.4964223206043243,"[0, 180, 370, 980, 1264]",0.17455830602645755,"['2018-10-07', '2020-03-15']",46_3,,5
46_33,2,pool,243,3,46,33,True,The next day they said it was fixed but pool was still freezing,2019-10-17,-0.4944479763507843,"[0, 180, 370, 980, 1264]",0.17455830602645755,"['2018-10-07', '2020-03-15']",46_3,,5
46_34,2,pool,243,3,46,34,True,Too bad because I was really looking forward to it and the pool area should be nice if it was clean,2019-11-10,-0.4875640273094177,"[0, 180, 370, 980, 1264]",0.17455830602645755,"['2018-10-07', '2020-03-15']",46_3,,5
47_0,2,renovation_room,243,0,47,0,True,Some of the furnishings could use updating though,2016-01-21,-0.4972145259380341,"[0, 345, 417]",-0.2627414143963712,"['2015-01-02', '2019-02-18']",47_0,a,8
47_1,2,renovation_room,243,0,47,1,True,Overall the maintenance crew just needs to take it up a notch and the room would be better,2016-03-25,-0.4895383715629578,"[0, 345, 417]",-0.2627414143963712,"['2015-01-02', '2019-02-18']",47_0,a,8
47_2,2,renovation_room,243,0,47,2,True,In fact the board of health of San Diego and the building department should be involved to close the rooms affected until repairs can be implementeddo not stay here until there is mold remediation,2016-04-10,-0.4966377913951874,"[0, 345, 417]",-0.2627414143963712,"['2015-01-02', '2019-02-18']",47_0,a,8
47_3,2,renovation_room,243,0,47,3,True,The rooms are in need of renovation the mattresses especially those for the sofa beds and rolaway cots were extremely uncomfortable,2016-07-03,-0.489375352859497,"[0, 345, 417]",-0.2627414143963712,"['2015-01-02', '2019-02-18']",47_0,a,8
47_5,2,renovation_room,243,0,47,5,True,The room needs repairs tile in the bathroom was falling off,2017-08-22,-0.4970280826091766,"[0, 345, 417]",-0.2627414143963712,"['2015-01-02', '2019-02-18']",47_0,a,8
47_6,2,renovation_room,243,0,47,6,True,TVs can use updating,2017-11-05,-0.4890073537826538,"[0, 345, 417]",-0.2627414143963712,"['2015-01-02', '2019-02-18']",47_0,a,8
47_7,2,renovation_room,243,0,47,7,True,The rooms need updating though and 40 a day for parking is annoying,2018-08-25,-0.4889542758464813,"[0, 345, 417]",-0.2627414143963712,"['2015-01-02', '2019-02-18']",47_0,a,8
47_9,2,renovation_room,243,0,47,9,True,We got an old non renovated room in the second floor that did n’t have a balcony,2019-01-26,-0.4929317533969879,"[0, 345, 417]",-0.2627414143963712,"['2015-01-02', '2019-02-18']",47_0,a,8
47_10,2,renovation_room,243,1,47,10,True,Rooms are newly renovated and very comfortable,2019-03-15,0.4951303005218506,"[0, 345, 417]",0.09876988096921532,"['2019-02-21', '2020-03-16']",47_1,,7
47_11,2,renovation_room,243,1,47,11,True,Ocean views and clean newly renovated room,2019-03-27,0.4960523843765259,"[0, 345, 417]",0.09876988096921532,"['2019-02-21', '2020-03-16']",47_1,,7
47_12,2,renovation_room,243,1,47,12,True,newly renovated in the Tower with fabulous views,2019-05-15,0.4984103441238403,"[0, 345, 417]",0.09876988096921532,"['2019-02-21', '2020-03-16']",47_1,,7
47_13,2,renovation_room,243,1,47,13,True,We received a newly renovated room in the tower and it was gorgeous,2019-05-20,0.4957126379013062,"[0, 345, 417]",0.09876988096921532,"['2019-02-21', '2020-03-16']",47_1,,7
47_14,2,renovation_room,243,1,47,14,True,View from our room spectacular and room was nice and newly renovated,2019-07-05,0.49683678150177,"[0, 345, 417]",0.09876988096921532,"['2019-02-21', '2020-03-16']",47_1,,7
47_15,2,renovation_room,243,1,47,15,True,The room had been updated recently with new carpeting and paint,2019-08-22,0.25117945671081543,"[0, 345, 417]",0.09876988096921532,"['2019-02-21', '2020-03-16']",47_1,,7
47_19,2,renovation_room,243,1,47,19,True,Rooms are updated and nice,2019-10-18,0.4709954261779785,"[0, 345, 417]",0.09876988096921532,"['2019-02-21', '2020-03-16']",47_1,,7
48_0,2,restaurant,243,0,48,0,True,Great pool area for everyone in family with excellent pool service restaurants and service,2015-03-01,0.4997727274894714,"[0, 295, 1172]",0.10496043321447793,"['2015-01-01', '2016-04-11']",48_0,b,7
48_1,2,restaurant,243,0,48,1,True,Indoor or outdoor seating good food and plenty of it expansive buffet or a la carte ordering and even a respectable latte,2015-04-05,0.4167859554290772,"[0, 295, 1172]",0.10496043321447793,"['2015-01-01', '2016-04-11']",48_0,b,7
48_2,2,restaurant,243,0,48,2,True,From the fine dining establishment Red Marlin to the family style pools you do not have to go any further,2015-04-16,0.4902116656303406,"[0, 295, 1172]",0.10496043321447793,"['2015-01-01', '2016-04-11']",48_0,b,7
48_3,2,restaurant,243,0,48,3,True,The restaurants are very good and reasonably priced and if you have a room with access to the regency club there is a very nice continental breakfast each morning,2015-06-02,0.4995077848434448,"[0, 295, 1172]",0.10496043321447793,"['2015-01-01', '2016-04-11']",48_0,b,7
48_5,2,restaurant,243,0,48,5,True,Everything was close beautiful hotel nice restaurants spacious rooms nice balcony,2015-09-09,0.4973728656768799,"[0, 295, 1172]",0.10496043321447793,"['2015-01-01', '2016-04-11']",48_0,b,7
48_6,2,restaurant,243,0,48,6,True,The pool area and hotel restaurant were lovely and concierge service helpful,2015-09-25,0.4995174407958984,"[0, 295, 1172]",0.10496043321447793,"['2015-01-01', '2016-04-11']",48_0,b,7
48_7,2,restaurant,243,0,48,7,True,The rooms restaurant and grounds were clean inviting and how I hoped excepted them to be,2015-11-10,0.4968486428260803,"[0, 295, 1172]",0.10496043321447793,"['2015-01-01', '2016-04-11']",48_0,b,7
49_0,2,room,243,0,49,0,True,The waterfront suites in particular need an entire re do,2015-01-06,-0.4405149519443512,"[0, 325, 825, 950, 1395, 1705]",-0.0246830085973652,"['2015-01-01', '2016-01-06']",49_0,c,8
49_2,2,room,243,0,49,2,True,I had a room which seemed a bit out dated overlooking part of the bay,2015-03-01,-0.4982617497444153,"[0, 325, 825, 950, 1395, 1705]",-0.0246830085973652,"['2015-01-01', '2016-01-06']",49_0,c,8
49_3,2,room,243,0,49,3,True,The second room was old and dirty and overlooked the noisy pool,2015-03-01,-0.4969746768474579,"[0, 325, 825, 950, 1395, 1705]",-0.0246830085973652,"['2015-01-01', '2016-01-06']",49_0,c,8
49_4,2,room,243,0,49,4,True,Many people have given a similar review and I feel that if they freshened the décor and replaced the shower head it would make all the difference,2015-03-23,-0.4907193779945374,"[0, 325, 825, 950, 1395, 1705]",-0.0246830085973652,"['2015-01-01', '2016-01-06']",49_0,c,8
49_6,2,room,243,0,49,6,True,Add darkening shades to rooms,2015-08-18,-0.4940763711929321,"[0, 325, 825, 950, 1395, 1705]",-0.0246830085973652,"['2015-01-01', '2016-01-06']",49_0,c,8
49_7,2,room,243,0,49,7,True,First room we were in had musty smell and dirty towels still hanging from bathroom door letfover food still in fridge,2015-09-30,-0.4985992908477783,"[0, 325, 825, 950, 1395, 1705]",-0.0246830085973652,"['2015-01-01', '2016-01-06']",49_0,c,8
49_8,2,room,243,0,49,8,True,I payed extra to get an upgraded room and got fooled with a standard room,2015-10-01,-0.4027264714241028,"[0, 325, 825, 950, 1395, 1705]",-0.0246830085973652,"['2015-01-01', '2016-01-06']",49_0,c,8
49_9,2,room,243,0,49,9,True,We had a suite with beat up furniture dirty bathroom light covers and dust caked on the HVAC vent in the bathroom,2015-11-09,-0.4955222606658936,"[0, 325, 825, 950, 1395, 1705]",-0.0246830085973652,"['2015-01-01', '2016-01-06']",49_0,c,8
49_40,2,room,243,4,49,40,True,The tv ’s were pixelated a blurry to watch,2019-03-24,-0.4933260083198547,"[0, 325, 825, 950, 1395, 1705]",0.09237660275206831,"['2019-03-09', '2020-03-19']",49_4,,5
49_42,2,room,243,4,49,42,True,I was underwhelmed to discover that my room was two doors down from suites under renovation As I looked out my patio at the beautiful view of the bay I was serenaded by the sound of a reciprocating saw ripping through drywall,2019-07-01,-0.4948436915874481,"[0, 325, 825, 950, 1395, 1705]",0.09237660275206831,"['2019-03-09', '2020-03-19']",49_4,,5
49_44,2,room,243,4,49,44,True,The rooms have doors in between that we can hear people talking and tv sounds from the next room,2019-07-21,-0.4984863698482514,"[0, 325, 825, 950, 1395, 1705]",0.09237660275206831,"['2019-03-09', '2020-03-19']",49_4,,5
49_47,2,room,243,4,49,47,True,My room was on the first floor across the sidewalk from an ugly party tent crowded loud and no view,2019-10-18,-0.4943147599697113,"[0, 325, 825, 950, 1395, 1705]",0.09237660275206831,"['2019-03-09', '2020-03-19']",49_4,,5
49_48,2,room,243,4,49,48,True,I reported the light issue to the front desk and also asked them to remove the dirty room service dishes that were left on the deck from the previous guests,2019-11-24,-0.4986830651760101,"[0, 325, 825, 950, 1395, 1705]",0.09237660275206831,"['2019-03-09', '2020-03-19']",49_4,,5
50_0,2,facility,315,0,50,0,True,The resort facilities are all top notch including the waterways kids loved riding the boats the souk the pool and the beach amenities,2015-01-11,0.4996135830879211,"[0, 590, 638]",0.24683502670790744,"['2015-01-03', '2019-10-07']",50_0,b,3
50_1,2,facility,315,0,50,1,True,The amenities were perfect and the hotel itself was so grand,2015-03-07,0.4930845499038696,"[0, 590, 638]",0.24683502670790744,"['2015-01-03', '2019-10-07']",50_0,b,3
