,sent_id,file_id,cpt
308_14,14,308,1
308_15,15,308,1
308_16,16,308,1
308_17,17,308,1
308_18,18,308,1
308_19,19,308,2
308_20,20,308,2
308_21,21,308,2
308_22,22,308,2
308_23,23,308,2
308_24,24,308,2
308_25,25,308,2
308_26,26,308,2
308_27,27,308,2
308_28,28,308,2
309_0,0,309,0
309_1,1,309,0
309_2,2,309,0
309_3,3,309,0
309_4,4,309,0
309_5,5,309,0
309_6,6,309,0
309_7,7,309,0
309_8,8,309,0
309_9,9,309,0
309_10,10,309,1
309_11,11,309,1
309_12,12,309,1
309_13,13,309,1
309_14,14,309,1
309_15,15,309,1
309_16,16,309,1
309_17,17,309,1
309_18,18,309,1
309_19,19,309,1
310_0,0,310,0
310_1,1,310,0
310_2,2,310,0
310_3,3,310,0
310_4,4,310,0
310_5,5,310,0
310_6,6,310,0
310_7,7,310,0
310_8,8,310,1
310_9,9,310,1
310_10,10,310,1
310_11,11,310,1
310_12,12,310,1
310_13,13,310,1
310_14,14,310,1
310_15,15,310,1
310_16,16,310,1
310_17,17,310,1
311_0,0,311,0
311_1,1,311,0
311_2,2,311,0
311_3,3,311,0
311_4,4,311,0
311_5,5,311,0
311_6,6,311,0
311_7,7,311,0
311_8,8,311,0
311_9,9,311,0
311_10,10,311,1
311_11,11,311,1
311_12,12,311,1
311_13,13,311,1
311_14,14,311,1
311_15,15,311,1
311_16,16,311,1
311_17,17,311,1
311_18,18,311,1
311_19,19,311,1
312_0,0,312,0
312_1,1,312,0
312_2,2,312,0
312_3,3,312,0
312_4,4,312,0
312_5,5,312,0
312_6,6,312,0
312_7,7,312,0
312_8,8,312,0
312_9,9,312,0
313_0,0,313,0
313_1,1,313,0
313_2,2,313,0
313_3,3,313,0
313_4,4,313,0
313_5,5,313,0
313_6,6,313,0
313_7,7,313,0
313_8,8,313,0
313_9,9,313,0
313_10,10,313,1
313_11,11,313,1
313_12,12,313,1
313_13,13,313,1
313_14,14,313,1
313_15,15,313,1
313_16,16,313,1
313_17,17,313,1
313_18,18,313,1
313_19,19,313,1
314_0,0,314,0
314_1,1,314,0
314_2,2,314,0
314_3,3,314,0
314_4,4,314,0
314_5,5,314,0
314_6,6,314,0
314_8,8,314,0
314_9,9,314,0
314_10,10,314,1
314_11,11,314,1
314_12,12,314,1
314_13,13,314,1
314_14,14,314,1
314_15,15,314,1
314_16,16,314,1
314_17,17,314,2
314_18,18,314,2
314_19,19,314,2
314_20,20,314,2
314_21,21,314,2
314_22,22,314,2
314_23,23,314,3
314_24,24,314,3
314_25,25,314,3
314_26,26,314,3
314_27,27,314,3
314_28,28,314,3
314_29,29,314,3
314_30,30,314,3
314_31,31,314,3
314_32,32,314,3
315_0,0,315,0
315_1,1,315,0
315_2,2,315,0
315_3,3,315,0
315_4,4,315,0
315_5,5,315,0
315_6,6,315,0
315_7,7,315,0
315_8,8,315,0
315_9,9,315,0
315_11,11,315,1
315_12,12,315,1
315_13,13,315,1
315_14,14,315,1
315_15,15,315,1
315_16,16,315,1
315_17,17,315,1
315_18,18,315,1
315_19,19,315,1
316_0,0,316,0
316_1,1,316,0
316_2,2,316,0
316_3,3,316,0
316_5,5,316,0
316_6,6,316,0
316_7,7,316,0
316_8,8,316,0
316_9,9,316,0
316_10,10,316,1
316_11,11,316,1
316_12,12,316,1
316_13,13,316,1
316_14,14,316,1
316_15,15,316,1
316_16,16,316,1
316_17,17,316,1
316_18,18,316,1
316_19,19,316,1
317_0,0,317,0
317_1,1,317,0
317_2,2,317,0
317_3,3,317,0
317_4,4,317,0
317_5,5,317,0
317_6,6,317,0
317_7,7,317,0
317_8,8,317,0
317_9,9,317,0
317_10,10,317,1
317_11,11,317,1
317_12,12,317,1
317_13,13,317,1
317_14,14,317,1
317_15,15,317,1
317_16,16,317,1
317_17,17,317,1
317_18,18,317,1
317_19,19,317,1
318_0,0,318,0
318_1,1,318,0
318_2,2,318,0
318_3,3,318,0
318_4,4,318,0
318_5,5,318,0
318_6,6,318,0
318_7,7,318,0
318_8,8,318,0
318_9,9,318,0
318_10,10,318,1
318_11,11,318,1
318_12,12,318,1
318_13,13,318,1
318_14,14,318,1
318_15,15,318,1
318_16,16,318,1
318_17,17,318,1
318_18,18,318,1
318_19,19,318,1
319_0,0,319,0
319_1,1,319,0
319_2,2,319,0
319_3,3,319,0
319_4,4,319,0
319_5,5,319,0
319_6,6,319,0
319_7,7,319,0
319_8,8,319,0
319_9,9,319,0
319_10,10,319,1
319_11,11,319,1
319_12,12,319,1
319_13,13,319,1
319_14,14,319,1
319_15,15,319,1
319_16,16,319,1
319_18,18,319,1
319_19,19,319,1
320_0,0,320,0
320_1,1,320,0
320_2,2,320,0
320_3,3,320,0
320_4,4,320,0
320_5,5,320,0
320_6,6,320,0
320_7,7,320,0
320_8,8,320,0
320_9,9,320,0
320_10,10,320,1
320_11,11,320,1
320_12,12,320,1
320_13,13,320,1
320_14,14,320,1
320_15,15,320,2
320_16,16,320,2
320_17,17,320,2
320_18,18,320,2
320_19,19,320,2
320_20,20,320,2
320_21,21,320,2
320_22,22,320,2
320_23,23,320,2
320_24,24,320,2
320_25,25,320,3
320_26,26,320,3
320_27,27,320,3
320_28,28,320,3
320_29,29,320,3
320_30,30,320,3
320_31,31,320,3
320_32,32,320,3
320_33,33,320,3
320_34,34,320,3
321_0,0,321,0
321_1,1,321,0
321_2,2,321,0
321_3,3,321,0
321_4,4,321,0
321_5,5,321,0
321_6,6,321,0
321_7,7,321,0
321_8,8,321,0
321_9,9,321,0
321_10,10,321,1
321_11,11,321,1
321_12,12,321,1
321_13,13,321,1
321_14,14,321,1
321_15,15,321,1
321_16,16,321,1
321_17,17,321,1
321_18,18,321,2
321_19,19,321,2
321_20,20,321,2
321_21,21,321,2
321_22,22,321,2
321_23,23,321,2
321_24,24,321,2
321_25,25,321,2
321_26,26,321,2
321_27,27,321,2
322_0,0,322,0
322_1,1,322,0
322_2,2,322,0
322_3,3,322,0
322_4,4,322,0
322_5,5,322,0
322_6,6,322,0
322_7,7,322,0
322_8,8,322,0
322_9,9,322,0
322_10,10,322,1
322_11,11,322,1
322_12,12,322,1
322_13,13,322,1
322_14,14,322,1
322_15,15,322,1
322_16,16,322,1
322_17,17,322,1
322_18,18,322,1
322_19,19,322,1
323_0,0,323,0
323_1,1,323,0
323_2,2,323,0
323_3,3,323,0
323_4,4,323,0
323_5,5,323,0
323_6,6,323,0
323_7,7,323,0
323_8,8,323,0
323_9,9,323,0
323_10,10,323,1
323_11,11,323,1
323_12,12,323,1
323_13,13,323,1
323_14,14,323,1
323_15,15,323,1
323_16,16,323,2
323_17,17,323,2
323_18,18,323,2
323_19,19,323,2
323_20,20,323,2
323_21,21,323,2
323_22,22,323,2
323_23,23,323,2
323_24,24,323,2
323_25,25,323,2
324_0,0,324,0
324_1,1,324,0
324_2,2,324,0
324_3,3,324,0
324_4,4,324,0
324_5,5,324,0
324_6,6,324,0
324_7,7,324,0
324_8,8,324,0
324_9,9,324,0
324_10,10,324,1
324_11,11,324,1
324_12,12,324,1
324_13,13,324,1
324_14,14,324,1
324_15,15,324,1
324_16,16,324,1
324_17,17,324,1
324_18,18,324,1
324_19,19,324,1
324_20,20,324,2
324_21,21,324,2
324_22,22,324,2
324_23,23,324,2
324_24,24,324,2
324_25,25,324,2
324_26,26,324,2
324_27,27,324,2
324_28,28,324,2
324_29,29,324,2
325_0,0,325,0
325_1,1,325,0
325_2,2,325,0
325_3,3,325,0
325_4,4,325,0
325_5,5,325,0
325_6,6,325,0
325_7,7,325,0
325_8,8,325,0
325_9,9,325,0
325_10,10,325,1
325_11,11,325,1
325_12,12,325,1
325_13,13,325,1
325_14,14,325,1
325_15,15,325,1
325_16,16,325,1
325_17,17,325,2
325_18,18,325,2
325_19,19,325,2
325_20,20,325,2
325_21,21,325,2
325_22,22,325,3
325_23,23,325,3
325_24,24,325,3
325_25,25,325,3
325_26,26,325,3
325_27,27,325,3
325_28,28,325,3
325_29,29,325,3
325_30,30,325,3
325_31,31,325,3
326_0,0,326,0
326_1,1,326,0
326_2,2,326,0
326_3,3,326,0
326_4,4,326,0
326_5,5,326,0
326_6,6,326,0
326_7,7,326,0
326_8,8,326,0
326_9,9,326,0
326_10,10,326,1
326_11,11,326,1
326_12,12,326,1
326_13,13,326,1
326_14,14,326,1
326_15,15,326,1
326_16,16,326,1
326_17,17,326,1
326_18,18,326,1
326_19,19,326,1
327_0,0,327,0
327_1,1,327,0
327_2,2,327,0
327_3,3,327,0
327_4,4,327,0
327_5,5,327,0
327_6,6,327,0
327_7,7,327,0
327_8,8,327,0
327_9,9,327,0
327_11,11,327,1
327_12,12,327,1
327_13,13,327,1
327_14,14,327,1
327_15,15,327,1
327_16,16,327,1
327_17,17,327,1
327_18,18,327,1
327_19,19,327,1
328_1,1,328,0
328_2,2,328,0
328_3,3,328,0
328_4,4,328,0
328_5,5,328,0
328_6,6,328,0
328_7,7,328,0
328_8,8,328,0
328_9,9,328,0
328_10,10,328,1
328_11,11,328,1
328_12,12,328,1
328_13,13,328,1
328_14,14,328,1
328_15,15,328,1
328_16,16,328,1
328_17,17,328,1
328_18,18,328,1
328_19,19,328,1
329_0,0,329,0
329_1,1,329,0
329_2,2,329,0
329_3,3,329,0
329_4,4,329,0
329_5,5,329,0
329_6,6,329,0
329_7,7,329,0
329_8,8,329,0
329_9,9,329,0
329_10,10,329,1
329_11,11,329,1
329_12,12,329,1
329_13,13,329,1
329_14,14,329,1
329_15,15,329,1
329_16,16,329,1
329_17,17,329,1
329_18,18,329,1
329_19,19,329,1
330_0,0,330,0
330_1,1,330,0
330_2,2,330,0
330_3,3,330,0
330_4,4,330,0
330_5,5,330,0
330_6,6,330,0
330_7,7,330,0
330_8,8,330,0
330_9,9,330,0
330_10,10,330,1
330_11,11,330,1
330_12,12,330,1
330_14,14,330,1
330_15,15,330,1
330_16,16,330,1
330_17,17,330,1
330_18,18,330,1
330_19,19,330,1
330_20,20,330,2
330_21,21,330,2
330_22,22,330,2
330_23,23,330,2
330_24,24,330,2
330_25,25,330,3
330_26,26,330,3
330_27,27,330,3
330_28,28,330,3
330_29,29,330,3
330_30,30,330,3
330_31,31,330,3
330_32,32,330,3
330_33,33,330,3
330_34,34,330,3
331_0,0,331,0
331_1,1,331,0
331_2,2,331,0
331_4,4,331,0
331_5,5,331,0
331_6,6,331,0
331_7,7,331,0
331_8,8,331,0
331_9,9,331,0
331_10,10,331,1
331_11,11,331,1
331_12,12,331,1
331_13,13,331,1
331_14,14,331,1
331_15,15,331,1
331_16,16,331,1
331_17,17,331,1
331_18,18,331,1
331_19,19,331,1
332_0,0,332,0
332_1,1,332,0
332_2,2,332,0
332_3,3,332,0
332_4,4,332,0
332_5,5,332,0
332_6,6,332,0
332_7,7,332,0
332_8,8,332,1
332_9,9,332,1
332_10,10,332,1
332_11,11,332,1
332_12,12,332,1
332_13,13,332,1
332_14,14,332,1
333_0,0,333,0
333_1,1,333,0
333_2,2,333,0
333_3,3,333,0
333_4,4,333,0
333_5,5,333,0
333_6,6,333,0
333_7,7,333,0
333_8,8,333,0
333_9,9,333,0
333_10,10,333,1
333_11,11,333,1
333_12,12,333,1
333_13,13,333,1
333_14,14,333,2
333_15,15,333,2
333_16,16,333,2
333_17,17,333,2
333_18,18,333,2
333_19,19,333,2
333_20,20,333,2
333_21,21,333,2
333_22,22,333,2
333_23,23,333,2
334_0,0,334,0
334_1,1,334,0
334_2,2,334,0
334_3,3,334,0
334_4,4,334,0
334_5,5,334,0
334_6,6,334,0
334_7,7,334,0
334_8,8,334,0
334_9,9,334,0
334_10,10,334,1
334_11,11,334,1
334_12,12,334,1
334_13,13,334,1
334_14,14,334,1
334_15,15,334,1
334_16,16,334,1
334_17,17,334,1
334_18,18,334,1
334_19,19,334,1
335_0,0,335,0
335_1,1,335,0
335_2,2,335,0
335_3,3,335,0
335_4,4,335,0
335_5,5,335,0
335_6,6,335,0
335_7,7,335,0
335_8,8,335,0
335_9,9,335,0
335_10,10,335,1
335_11,11,335,1
335_12,12,335,1
335_13,13,335,1
335_14,14,335,1
335_15,15,335,1
335_16,16,335,1
335_17,17,335,1
335_19,19,335,1
336_0,0,336,0
336_1,1,336,0
336_2,2,336,0
336_3,3,336,0
336_4,4,336,0
336_5,5,336,0
336_6,6,336,0
336_7,7,336,0
336_8,8,336,0
336_9,9,336,0
336_10,10,336,1
336_11,11,336,1
336_12,12,336,1
336_13,13,336,1
336_14,14,336,1
336_15,15,336,1
336_16,16,336,1
336_17,17,336,1
336_18,18,336,1
336_19,19,336,1
337_0,0,337,0
337_1,1,337,0
337_2,2,337,0
337_3,3,337,0
337_4,4,337,1
337_5,5,337,1
337_6,6,337,1
337_7,7,337,1
337_8,8,337,1
337_9,9,337,1
337_10,10,337,1
337_11,11,337,1
337_12,12,337,1
337_13,13,337,1
338_0,0,338,0
338_1,1,338,0
338_2,2,338,0
338_3,3,338,0
338_4,4,338,0
338_5,5,338,0
338_6,6,338,0
338_7,7,338,0
338_8,8,338,0
338_9,9,338,0
338_10,10,338,1
338_11,11,338,1
338_12,12,338,1
338_13,13,338,1
338_14,14,338,1
338_15,15,338,1
338_16,16,338,1
338_17,17,338,1
338_18,18,338,1
338_19,19,338,1
339_0,0,339,0
339_1,1,339,0
339_2,2,339,0
339_3,3,339,0
339_4,4,339,0
339_5,5,339,0
339_6,6,339,0
339_7,7,339,0
339_8,8,339,0
339_9,9,339,0
339_10,10,339,1
339_11,11,339,1
339_12,12,339,1
339_13,13,339,1
339_14,14,339,1
339_15,15,339,1
339_16,16,339,1
339_17,17,339,1
339_18,18,339,1
339_19,19,339,1
339_20,20,339,2
339_21,21,339,2
339_22,22,339,2
339_23,23,339,2
339_24,24,339,2
339_25,25,339,2
339_26,26,339,2
339_27,27,339,2
339_28,28,339,2
339_29,29,339,2
340_0,0,340,0
340_2,2,340,0
340_3,3,340,0
340_4,4,340,0
340_5,5,340,0
340_6,6,340,0
340_7,7,340,0
340_8,8,340,0
340_9,9,340,0
340_10,10,340,1
340_11,11,340,1
340_12,12,340,1
340_13,13,340,1
340_14,14,340,1
340_15,15,340,1
340_16,16,340,1
340_17,17,340,1
340_18,18,340,1
340_19,19,340,1
341_0,0,341,1
341_1,1,341,1
341_2,2,341,1
341_3,3,341,1
342_0,0,342,0
342_1,1,342,0
342_2,2,342,0
342_3,3,342,0
342_4,4,342,0
342_5,5,342,0
342_6,6,342,0
342_7,7,342,0
342_8,8,342,0
342_9,9,342,0
342_10,10,342,1
342_11,11,342,1
342_12,12,342,1
342_13,13,342,1
342_14,14,342,1
342_15,15,342,1
342_16,16,342,1
342_17,17,342,1
342_18,18,342,1
342_19,19,342,1
343_0,0,343,0
343_1,1,343,0
343_2,2,343,0
343_3,3,343,0
343_4,4,343,0
343_5,5,343,0
343_6,6,343,0
343_7,7,343,1
343_9,9,343,1
343_10,10,343,1
343_11,11,343,1
343_12,12,343,1
343_13,13,343,1
343_14,14,343,1
343_15,15,343,1
343_16,16,343,1
344_0,0,344,0
344_1,1,344,0
344_2,2,344,0
344_3,3,344,0
344_4,4,344,0
344_5,5,344,0
344_8,8,344,0
344_9,9,344,0
344_10,10,344,1
344_11,11,344,1
344_12,12,344,1
344_13,13,344,1
344_14,14,344,1
344_15,15,344,1
344_16,16,344,1
344_17,17,344,1
344_18,18,344,1
344_19,19,344,1
344_20,20,344,2
344_21,21,344,2
344_22,22,344,2
344_23,23,344,2
344_24,24,344,2
344_25,25,344,2
344_26,26,344,2
344_27,27,344,3
344_28,28,344,3
344_29,29,344,3
344_30,30,344,3
344_31,31,344,3
344_32,32,344,3
344_33,33,344,3
344_34,34,344,3
344_35,35,344,3
344_36,36,344,3
345_0,0,345,0
345_1,1,345,0
345_2,2,345,0
345_3,3,345,0
345_4,4,345,0
345_5,5,345,0
345_6,6,345,0
345_7,7,345,0
345_8,8,345,0
345_9,9,345,0
345_10,10,345,1
345_11,11,345,1
345_12,12,345,1
345_13,13,345,1
345_14,14,345,1
345_15,15,345,1
345_16,16,345,1
345_17,17,345,1
345_18,18,345,1
345_19,19,345,1
346_0,0,346,0
346_1,1,346,0
346_2,2,346,0
346_3,3,346,0
346_4,4,346,0
346_5,5,346,0
346_6,6,346,0
346_7,7,346,0
346_8,8,346,0
346_9,9,346,0
346_10,10,346,1
346_11,11,346,1
346_12,12,346,1
346_13,13,346,1
346_14,14,346,1
346_15,15,346,1
346_16,16,346,1
346_17,17,346,1
346_18,18,346,1
346_19,19,346,1
347_0,0,347,0
347_1,1,347,0
347_2,2,347,0
347_3,3,347,0
347_4,4,347,0
347_5,5,347,0
347_6,6,347,0
347_7,7,347,0
347_8,8,347,0
347_9,9,347,0
347_10,10,347,1
347_11,11,347,1
347_12,12,347,1
347_13,13,347,1
347_14,14,347,1
347_15,15,347,1
347_16,16,347,1
347_17,17,347,1
347_18,18,347,1
347_19,19,347,1
348_0,0,348,0
348_1,1,348,0
348_2,2,348,0
348_3,3,348,0
348_4,4,348,0
348_5,5,348,0
348_6,6,348,0
348_7,7,348,0
348_8,8,348,0
348_9,9,348,0
348_10,10,348,1
348_11,11,348,1
348_12,12,348,1
348_13,13,348,1
348_14,14,348,1
348_15,15,348,1
348_16,16,348,1
348_17,17,348,1
348_18,18,348,1
348_19,19,348,1
349_0,0,349,0
349_1,1,349,0
349_2,2,349,0
349_3,3,349,0
349_4,4,349,0
350_0,0,350,1
350_1,1,350,1
350_2,2,350,1
350_3,3,350,1
350_4,4,350,1
350_5,5,350,1
350_6,6,350,1
350_7,7,350,1
350_8,8,350,1
350_9,9,350,1
351_0,0,351,0
351_1,1,351,0
351_2,2,351,0
351_3,3,351,0
351_5,5,351,0
351_6,6,351,0
351_7,7,351,0
351_8,8,351,0
351_9,9,351,0
351_10,10,351,1
351_11,11,351,1
351_12,12,351,1
351_13,13,351,1
351_14,14,351,1
351_15,15,351,1
351_16,16,351,1
351_17,17,351,1
351_18,18,351,1
351_19,19,351,1
352_0,0,352,0
352_1,1,352,0
352_2,2,352,0
352_3,3,352,0
352_4,4,352,0
352_5,5,352,0
352_6,6,352,0
352_7,7,352,0
352_8,8,352,0
352_9,9,352,0
352_10,10,352,1
352_11,11,352,1
352_12,12,352,1
352_13,13,352,1
352_14,14,352,1
352_15,15,352,1
352_16,16,352,1
352_17,17,352,1
352_18,18,352,1
352_19,19,352,1
353_0,0,353,0
353_1,1,353,0
353_2,2,353,0
353_3,3,353,0
353_4,4,353,0
353_5,5,353,0
353_6,6,353,0
353_7,7,353,0
353_8,8,353,0
353_9,9,353,0
354_0,0,354,0
354_1,1,354,0
354_2,2,354,0
354_3,3,354,0
354_4,4,354,0
354_5,5,354,0
354_6,6,354,0
354_7,7,354,0
354_8,8,354,0
354_9,9,354,0
354_10,10,354,1
354_11,11,354,1
354_12,12,354,1
354_13,13,354,1
354_14,14,354,1
354_15,15,354,1
354_16,16,354,1
354_17,17,354,1
354_18,18,354,1
355_0,0,355,1
355_1,1,355,1
355_2,2,355,1
355_3,3,355,1
355_4,4,355,1
356_0,0,356,0
356_1,1,356,0
356_2,2,356,0
356_3,3,356,0
356_4,4,356,0
356_5,5,356,0
356_6,6,356,0
356_7,7,356,0
356_8,8,356,0
356_9,9,356,0
356_10,10,356,1
356_11,11,356,1
356_12,12,356,1
356_13,13,356,1
356_14,14,356,1
356_15,15,356,1
356_16,16,356,1
356_17,17,356,1
356_18,18,356,1
356_19,19,356,1
357_0,0,357,0
357_1,1,357,0
357_2,2,357,0
357_3,3,357,0
357_4,4,357,0
357_5,5,357,0
357_6,6,357,0
357_7,7,357,0
357_8,8,357,0
357_9,9,357,0
357_10,10,357,1
357_11,11,357,1
357_12,12,357,1
357_13,13,357,1
357_14,14,357,1
357_15,15,357,1
357_16,16,357,1
357_17,17,357,1
357_18,18,357,1
357_19,19,357,1
358_0,0,358,0
358_1,1,358,0
358_2,2,358,0
358_3,3,358,0
358_4,4,358,0
358_5,5,358,0
358_6,6,358,0
358_7,7,358,0
358_8,8,358,0
358_9,9,358,0
358_10,10,358,1
358_11,11,358,1
358_12,12,358,1
358_13,13,358,1
358_14,14,358,1
358_15,15,358,1
358_16,16,358,1
358_17,17,358,1
358_18,18,358,1
358_19,19,358,1
358_20,20,358,2
358_21,21,358,2
358_22,22,358,2
358_23,23,358,2
358_24,24,358,2
358_25,25,358,2
358_26,26,358,2
358_27,27,358,2
358_28,28,358,2
358_29,29,358,2
359_0,0,359,0
359_1,1,359,0
359_2,2,359,0
359_3,3,359,0
359_4,4,359,0
359_5,5,359,0
359_6,6,359,0
359_7,7,359,0
359_8,8,359,0
359_9,9,359,0
359_10,10,359,1
359_11,11,359,1
359_12,12,359,1
359_13,13,359,1
359_14,14,359,1
359_15,15,359,1
359_16,16,359,1
359_17,17,359,1
359_18,18,359,1
359_19,19,359,1
360_0,0,360,0
360_1,1,360,0
360_2,2,360,0
360_3,3,360,0
360_4,4,360,0
360_5,5,360,0
360_6,6,360,0
360_7,7,360,0
360_8,8,360,0
360_9,9,360,0
360_10,10,360,1
360_11,11,360,1
360_12,12,360,1
360_13,13,360,1
360_14,14,360,1
360_15,15,360,1
360_16,16,360,1
360_17,17,360,1
360_18,18,360,1
360_19,19,360,1
361_0,0,361,0
361_1,1,361,0
361_2,2,361,0
361_4,4,361,0
361_5,5,361,0
361_6,6,361,0
361_7,7,361,0
361_8,8,361,0
361_9,9,361,0
361_10,10,361,1
361_11,11,361,1
361_12,12,361,1
361_13,13,361,1
361_14,14,361,1
361_15,15,361,1
361_16,16,361,1
361_17,17,361,1
361_18,18,361,1
361_19,19,361,1
361_20,20,361,2
361_21,21,361,2
361_22,22,361,2
361_23,23,361,2
362_0,0,362,0
362_1,1,362,0
362_2,2,362,0
362_3,3,362,0
362_4,4,362,0
362_5,5,362,0
362_6,6,362,0
362_7,7,362,0
362_8,8,362,0
362_9,9,362,0
362_10,10,362,1
362_11,11,362,1
362_12,12,362,1
362_13,13,362,1
362_14,14,362,1
362_15,15,362,1
362_16,16,362,1
362_17,17,362,1
362_18,18,362,1
362_19,19,362,1
363_0,0,363,0
363_1,1,363,0
363_2,2,363,0
363_3,3,363,0
363_4,4,363,0
363_5,5,363,0
363_6,6,363,0
363_7,7,363,0
363_8,8,363,0
363_9,9,363,0
363_10,10,363,1
363_11,11,363,1
363_12,12,363,1
363_13,13,363,1
363_14,14,363,1
363_15,15,363,1
363_16,16,363,1
363_17,17,363,1
363_18,18,363,1
363_19,19,363,1
364_0,0,364,0
364_1,1,364,0
364_2,2,364,0
364_3,3,364,0
364_4,4,364,0
364_5,5,364,0
364_6,6,364,0
364_7,7,364,0
364_8,8,364,0
364_9,9,364,0
364_10,10,364,1
364_11,11,364,1
364_12,12,364,1
364_13,13,364,1
364_14,14,364,1
364_15,15,364,1
364_16,16,364,1
364_17,17,364,2
364_18,18,364,2
364_19,19,364,2
364_20,20,364,2
364_21,21,364,2
364_22,22,364,2
364_23,23,364,2
364_24,24,364,2
364_25,25,364,2
364_26,26,364,2
365_0,0,365,0
365_1,1,365,0
365_2,2,365,0
365_3,3,365,0
365_4,4,365,0
365_5,5,365,0
365_6,6,365,0
365_7,7,365,0
365_8,8,365,0
365_9,9,365,0
365_10,10,365,1
365_11,11,365,1
365_12,12,365,1
365_13,13,365,1
365_14,14,365,1
365_15,15,365,1
365_16,16,365,1
365_17,17,365,1
365_18,18,365,2
365_19,19,365,2
365_20,20,365,2
365_21,21,365,2
365_22,22,365,2
365_23,23,365,2
365_24,24,365,2
365_25,25,365,3
365_26,26,365,3
365_27,27,365,3
365_28,28,365,3
365_29,29,365,3
365_30,30,365,3
365_31,31,365,3
365_32,32,365,3
365_33,33,365,3
365_34,34,365,3
365_35,35,365,4
365_36,36,365,4
365_37,37,365,4
365_38,38,365,4
365_39,39,365,4
366_0,0,366,0
366_1,1,366,0
366_2,2,366,0
366_3,3,366,0
366_4,4,366,0
366_5,5,366,0
366_6,6,366,0
366_7,7,366,0
366_8,8,366,0
366_9,9,366,0
366_10,10,366,1
366_11,11,366,1
366_12,12,366,1
366_13,13,366,1
366_14,14,366,1
366_15,15,366,1
366_16,16,366,1
366_17,17,366,1
366_18,18,366,1
366_19,19,366,1
367_0,0,367,0
367_1,1,367,0
367_2,2,367,0
367_3,3,367,0
367_4,4,367,0
367_5,5,367,0
367_6,6,367,0
367_7,7,367,0
367_8,8,367,0
367_9,9,367,0
367_10,10,367,1
367_11,11,367,1
367_12,12,367,1
367_13,13,367,1
367_14,14,367,1
367_15,15,367,1
367_16,16,367,1
367_17,17,367,1
367_18,18,367,1
367_19,19,367,1
367_20,20,367,2
367_21,21,367,2
367_22,22,367,2
367_23,23,367,2
367_24,24,367,2
367_25,25,367,2
367_26,26,367,2
367_27,27,367,2
367_28,28,367,2
367_29,29,367,2
367_30,30,367,3
367_31,31,367,3
367_32,32,367,3
367_33,33,367,3
367_34,34,367,3
367_35,35,367,3
367_36,36,367,3
367_37,37,367,3
367_38,38,367,3
367_39,39,367,3
368_0,0,368,1
368_1,1,368,1
368_2,2,368,1
368_3,3,368,1
368_4,4,368,1
368_5,5,368,1
368_6,6,368,1
368_7,7,368,1
368_8,8,368,1
368_9,9,368,1
369_0,0,369,0
369_1,1,369,0
369_2,2,369,0
369_3,3,369,0
369_4,4,369,0
369_5,5,369,0
369_7,7,369,0
369_8,8,369,0
369_9,9,369,0
369_10,10,369,1
369_11,11,369,1
369_12,12,369,1
369_13,13,369,1
369_14,14,369,1
369_15,15,369,1
369_16,16,369,1
369_17,17,369,1
369_18,18,369,1
369_19,19,369,1
370_0,0,370,0
370_1,1,370,0
370_2,2,370,0
370_3,3,370,0
370_4,4,370,0
370_5,5,370,0
370_6,6,370,0
370_7,7,370,0
370_8,8,370,0
370_9,9,370,0
370_10,10,370,1
370_11,11,370,1
370_12,12,370,1
370_13,13,370,1
370_14,14,370,1
370_15,15,370,2
370_16,16,370,2
370_17,17,370,2
370_18,18,370,2
370_19,19,370,2
370_20,20,370,2
371_0,0,371,0
371_1,1,371,0
371_2,2,371,0
371_3,3,371,0
371_4,4,371,0
371_5,5,371,0
371_6,6,371,0
371_7,7,371,0
371_8,8,371,0
371_9,9,371,0
371_10,10,371,1
371_11,11,371,1
371_12,12,371,1
371_13,13,371,1
371_14,14,371,1
371_15,15,371,1
371_16,16,371,1
371_17,17,371,1
371_18,18,371,1
371_19,19,371,1
371_20,20,371,2
371_21,21,371,2
371_22,22,371,2
371_23,23,371,2
371_24,24,371,2
371_25,25,371,2
371_26,26,371,2
371_27,27,371,2
371_28,28,371,2
371_29,29,371,2
371_30,30,371,3
371_31,31,371,3
371_32,32,371,3
371_33,33,371,3
371_34,34,371,3
371_35,35,371,3
371_36,36,371,3
371_38,38,371,3
371_39,39,371,3
372_0,0,372,0
372_1,1,372,0
372_2,2,372,0
372_3,3,372,0
372_4,4,372,0
372_5,5,372,0
372_6,6,372,0
372_7,7,372,0
372_8,8,372,0
372_9,9,372,0
372_10,10,372,1
372_11,11,372,1
372_12,12,372,1
372_13,13,372,1
372_14,14,372,1
372_15,15,372,1
372_16,16,372,1
372_17,17,372,1
372_18,18,372,1
373_0,0,373,0
373_1,1,373,0
373_2,2,373,0
373_3,3,373,0
373_4,4,373,0
373_5,5,373,0
373_6,6,373,0
373_7,7,373,0
373_8,8,373,0
373_9,9,373,0
373_10,10,373,1
373_11,11,373,1
373_12,12,373,1
373_13,13,373,1
373_14,14,373,1
373_15,15,373,1
373_16,16,373,1
373_17,17,373,1
373_18,18,373,1
373_19,19,373,1
374_0,0,374,0
374_1,1,374,0
374_2,2,374,0
374_3,3,374,0
374_4,4,374,0
374_5,5,374,0
374_6,6,374,0
374_7,7,374,0
374_8,8,374,0
374_9,9,374,0
375_0,0,375,0
375_1,1,375,0
