,yes-sentiment,category,hotel_id,cpt,fileId,iId,gold,text,date,sentiment,cpts,sentiment_mean,date_period,cpt_id,cpt_label,TS_LEN,argmin_max
118_20,2,reception,150,2,118,20,True,Never have we encountered a better staff in our travels,2019-12-18,-0.4912760853767395,"[0, 550, 935, 1034]",0.42076738212641895,"['2019-07-13', '2020-04-13']",118_2,d,3,True
118_21,2,reception,150,2,118,21,True,The staff are friendly not pushy or overly observant,2020-02-09,0.3508935570716858,"[0, 550, 935, 1034]",0.42076738212641895,"['2019-07-13', '2020-04-13']",118_2,d,3,
119_1,2,pool,150,0,119,1,True,If kids are not your thing no need to worry they have an adult pool and the property is big,2015-05-18,-0.486942857503891,"[0, 265, 627]",0.2217717088318248,"['2015-01-01', '2016-10-18']",119_0,a,3,
119_3,2,pool,150,0,119,3,True,We never had a problem getting a table at dinner or seat at pool or beach,2015-06-17,-0.4910898506641388,"[0, 265, 627]",0.2217717088318248,"['2015-01-01', '2016-10-18']",119_0,a,3,
119_4,2,pool,150,0,119,4,True,There is also a smaller adults only pool that we enjoyed as well,2015-07-05,-0.4940084218978882,"[0, 265, 627]",0.2217717088318248,"['2015-01-01', '2016-10-18']",119_0,a,3,True
119_10,2,pool,150,1,119,10,True,An infinity pool with amazing sunsets is flanked by two glorious spacious beaches,2017-01-16,0.4992110729217529,"[0, 265, 627]",0.2794393671776171,"['2016-10-21', '2020-04-13']",119_1,d,7,True
119_12,2,pool,150,1,119,12,True,The pools and beach are beautiful,2017-07-05,0.4956945180892944,"[0, 265, 627]",0.2794393671776171,"['2016-10-21', '2020-04-13']",119_1,d,7,
119_13,2,pool,150,1,119,13,True,The grounds of the Four Seasons is very well maintained and all three pools the infinity the adult and the lazy river were well kept and serviced,2017-07-12,0.4852547645568848,"[0, 265, 627]",0.2794393671776171,"['2016-10-21', '2020-04-13']",119_1,d,7,
119_14,2,pool,150,1,119,14,True,The pool attendants were fantastic and really took care of us,2018-10-02,0.4960556030273438,"[0, 265, 627]",0.2794393671776171,"['2016-10-21', '2020-04-13']",119_1,d,7,
119_17,2,pool,150,1,119,17,True,The amenities are wonderful infinity pool overlooking the ocean,2019-02-05,0.4986708164215088,"[0, 265, 627]",0.2794393671776171,"['2016-10-21', '2020-04-13']",119_1,d,7,
119_18,2,pool,150,1,119,18,True,The main pool is an infinity pool overlooking the ocean,2019-04-11,0.4902335405349731,"[0, 265, 627]",0.2794393671776171,"['2016-10-21', '2020-04-13']",119_1,d,7,
119_19,2,pool,150,1,119,19,True,The lazy river the pools the fitness center the spa all amazing,2019-09-11,0.4986469149589538,"[0, 265, 627]",0.2794393671776171,"['2016-10-21', '2020-04-13']",119_1,d,7,
120_0,2,renovation_room,150,0,120,0,True,The rooms here are standard FS and will need updating soon but no complaints here,2015-03-17,-0.4361894726753235,"[0, 40, 52]",-0.34570441966255505,"['2015-01-01', '2019-03-25']",120_0,a,9,
120_1,2,renovation_room,150,0,120,1,True,The size of the rooms was fine but you will notice this is a resort built in the 80s and it desperately needs an update,2015-08-15,-0.4743706285953522,"[0, 40, 52]",-0.34570441966255505,"['2015-01-01', '2019-03-25']",120_0,a,9,
120_2,2,renovation_room,150,0,120,2,True,The property itself is beautiful though as mentioned by other reviewers the room might need updating as it looked rather dated and tired one of our sinks in the bathroom needed to be remounted though this was done flawleslyThe staff were extremely attentive and friendly,2016-02-23,-0.4303980469703674,"[0, 40, 52]",-0.34570441966255505,"['2015-01-01', '2019-03-25']",120_0,a,9,
120_3,1,renovation_room,150,0,120,3,False,Major maintenance made use of the room for any relaxation an impossibility,2016-03-15,-0.4895541071891785,"[0, 40, 52]",-0.34570441966255505,"['2015-01-01', '2019-03-25']",120_0,a,9,
120_4,1,renovation_room,150,0,120,4,False,If hotel management is reading this it is time to tell your property owners a room renovation is overdue,2016-08-26,-0.4933411478996277,"[0, 40, 52]",-0.34570441966255505,"['2015-01-01', '2019-03-25']",120_0,a,9,
120_6,1,renovation_room,150,0,120,6,False,The restaurant needs new umbrellas and the rooms need to be guted and redesigned,2016-10-17,-0.497374027967453,"[0, 40, 52]",-0.34570441966255505,"['2015-01-01', '2019-03-25']",120_0,a,9,True
120_7,1,renovation_room,150,0,120,7,False,The rooms could be updated a bit to reflect Mexican style,2017-04-08,-0.490792453289032,"[0, 40, 52]",-0.34570441966255505,"['2015-01-01', '2019-03-25']",120_0,a,9,
120_8,1,renovation_room,150,0,120,8,False,Rooms could use an update,2017-12-28,-0.4949886798858642,"[0, 40, 52]",-0.34570441966255505,"['2015-01-01', '2019-03-25']",120_0,a,9,
120_9,2,renovation_room,150,0,120,9,True,I am excited to see the room renovation that is beginning next year because that is probably the resort ’s only weakness if any,2018-04-01,-0.4636079370975494,"[0, 40, 52]",-0.34570441966255505,"['2015-01-01', '2019-03-25']",120_0,a,9,
120_10,2,renovation_room,150,1,120,10,True,The room refresh was lovely and the addition of the new restaurant made for a most enjoyable stay,2019-09-03,0.4995900988578797,"[0, 40, 52]",0.140946331123511,"['2019-05-03', '2020-02-20']",120_1,d,6,
120_11,2,renovation_room,150,1,120,11,True,Beautiful property with two beaches 3 pools rooms are being all updated great food excellent service nice grounds fun activities like chocolate tasting salsa classes water aerobics lazy river beautiful golf course wonderful spa etc,2019-10-20,0.4998916387557984,"[0, 40, 52]",0.140946331123511,"['2019-05-03', '2020-02-20']",120_1,d,6,True
120_12,2,renovation_room,150,1,120,12,True,Beautiful property gorgeous rooms they have just been redecorated,2019-10-21,0.4967868328094482,"[0, 40, 52]",0.140946331123511,"['2019-05-03', '2020-02-20']",120_1,d,6,
120_13,2,renovation_room,150,1,120,13,True,We booked through Amex FHR and with that received a room upgrade to a premium ocean view suite which was incredible newly renovated,2019-11-06,0.4951417446136474,"[0, 40, 52]",0.140946331123511,"['2019-05-03', '2020-02-20']",120_1,d,6,
120_14,2,renovation_room,150,1,120,14,True,We were in a newly renovated room with views of the ocean and just loved it,2019-12-23,0.4971373081207275,"[0, 40, 52]",0.140946331123511,"['2019-05-03', '2020-02-20']",120_1,d,6,
120_15,2,renovation_room,150,1,120,15,True,This trip we stayed in one of the renovated rooms with a spectacular ocean view,2020-01-01,0.4975479245185852,"[0, 40, 52]",0.140946331123511,"['2019-05-03', '2020-02-20']",120_1,d,6,
121_1,2,reception,131,0,121,1,True,It has good location just 5 minutes walking from the main street good rooms and good service and staff which was very kind,2016-08-14,0.4995644688606262,"[0, 245, 411]",0.3623244222278903,"['2015-01-03', '2018-08-11']",121_0,b,4,
121_2,2,reception,131,0,121,2,True,Clean very calm rooms very helpful personnel on the room floor at the reception desk in restaurant and good food with some problems when the group was too large,2016-11-11,0.4976441264152527,"[0, 245, 411]",0.3623244222278903,"['2015-01-03', '2018-08-11']",121_0,b,4,
121_4,2,reception,131,0,121,4,True,Excellent location friendly and helpful staff clean and comfortable rooms,2017-02-06,0.4994220733642578,"[0, 245, 411]",0.3623244222278903,"['2015-01-03', '2018-08-11']",121_0,b,4,
121_9,2,reception,131,0,121,9,True,Very welcoming staff situated in the city center quite clean and professional,2018-06-28,0.4996672868728638,"[0, 245, 411]",0.3623244222278903,"['2015-01-03', '2018-08-11']",121_0,b,4,True
121_11,1,reception,131,1,121,11,False,Staff were very ambivalent neither rude nor very friendly,2019-05-22,0.1411324143409729,"[0, 245, 411]",0.1902972865147991,"['2018-08-12', '2020-03-15']",121_1,d,3,
121_15,1,reception,131,1,121,15,False,The lady on the front desk who takes your room number is just full of cheer,2019-10-27,-0.26815569400787354,"[0, 245, 411]",0.1902972865147991,"['2018-08-12', '2020-03-15']",121_1,d,3,
121_19,1,reception,131,1,121,19,False,The staff that checked us in gave us no information on the hotel eg WiFi how to find the facilities etc,2020-03-09,-0.4234123826026917,"[0, 245, 411]",0.1902972865147991,"['2018-08-12', '2020-03-15']",121_1,d,3,True
122_1,2,restaurant,131,0,122,1,True,Friendly staff well appointed and quiet rooms nice breakfast buffet and in the centre of things,2015-08-14,0.4994286894798279,"[0, 205, 323]",0.2843784307440122,"['2015-01-17', '2018-09-20']",122_0,b,5,
122_3,2,restaurant,131,0,122,3,True,I found the waiters and waitresses courteous and helpful and I can recommend the Italian restaurant which is accessible via a long corridor through the breakfast café,2015-11-23,0.4994292855262756,"[0, 205, 323]",0.2843784307440122,"['2015-01-17', '2018-09-20']",122_0,b,5,
122_5,2,restaurant,131,0,122,5,True,God breakfast as well and overall efficient service,2016-10-11,0.4954938888549805,"[0, 205, 323]",0.2843784307440122,"['2015-01-17', '2018-09-20']",122_0,b,5,
122_6,2,restaurant,131,0,122,6,True,Very nicely appointed rooms clean good location and friendly staff what else can you ask forAn example of the friendly staff was this morning when I had my complimentary breakfast and the food was very fresh with lots of variety,2017-03-17,0.49992382526397705,"[0, 205, 323]",0.2843784307440122,"['2015-01-17', '2018-09-20']",122_0,b,5,True
122_7,2,restaurant,131,0,122,7,True,The breakfast was nice fitness room was good,2017-10-17,0.4972777962684631,"[0, 205, 323]",0.2843784307440122,"['2015-01-17', '2018-09-20']",122_0,b,5,
122_10,2,restaurant,131,1,122,10,True,We had a breakfast package for 20 euro per person but the content was a Joke,2019-04-02,-0.4402173459529877,"[0, 205, 323]",0.11701390238462242,"['2018-09-25', '2020-03-10']",122_1,d,5,
122_11,2,restaurant,131,1,122,11,True,The service at breakfast is not friendly and the food quality is average,2019-06-20,-0.4943402409553528,"[0, 205, 323]",0.11701390238462242,"['2018-09-25', '2020-03-10']",122_1,d,5,True
122_12,2,restaurant,131,1,122,12,True,Breakfast does not offer as wide a choice as other Blu in other countries,2019-06-20,-0.4832913875579834,"[0, 205, 323]",0.11701390238462242,"['2018-09-25', '2020-03-10']",122_1,d,5,
122_15,2,restaurant,131,1,122,15,True,Everything is grossly overpriced from bar to restauraunt,2019-08-04,-0.4366841018199921,"[0, 205, 323]",0.11701390238462242,"['2018-09-25', '2020-03-10']",122_1,d,5,
122_18,2,restaurant,131,1,122,18,True,The breakfast was a little disappointing tables extremely close together and Sometimes hard to get a cup of coffee,2019-11-01,-0.4940079748630524,"[0, 205, 323]",0.11701390238462242,"['2018-09-25', '2020-03-10']",122_1,d,5,
123_0,2,room,131,0,123,0,True,Hotel was spotless and the rooms very comfortable,2015-10-31,0.4984571933746338,"[0, 190, 340]",0.19022393986283986,"['2015-01-17', '2018-08-20']",123_0,b,8,
123_1,2,room,131,0,123,1,True,My home in Ukarine after several trips to Kiev the last four years this hotel gives me all I need central located great ro9oms good food and services and most important fantastic staff it is good value for your money,2016-03-16,0.4997615218162537,"[0, 190, 340]",0.19022393986283986,"['2015-01-17', '2018-08-20']",123_0,b,8,True
123_2,2,room,131,0,123,2,True,I got an excellent offer business class room at 100 eur,2016-10-05,0.4606737494468689,"[0, 190, 340]",0.19022393986283986,"['2015-01-17', '2018-08-20']",123_0,b,8,
123_4,2,room,131,0,123,4,True,Hotel gave us the largest junior suite and they had placed the extra bed so that we could still use the sofa and chairs,2017-01-30,0.25518113374710083,"[0, 190, 340]",0.19022393986283986,"['2015-01-17', '2018-08-20']",123_0,b,8,
123_5,2,room,131,0,123,5,True,Wonderful staff great rooms everything is on top level,2017-06-09,0.497702419757843,"[0, 190, 340]",0.19022393986283986,"['2015-01-17', '2018-08-20']",123_0,b,8,
123_7,2,room,131,0,123,7,True,Rooms are not too big but nice and clean,2017-07-25,0.2626963257789612,"[0, 190, 340]",0.19022393986283986,"['2015-01-17', '2018-08-20']",123_0,b,8,
123_8,2,room,131,0,123,8,True,They lived up too their promise as the room with all it Victorian look was splendid clean relaxing Very quiet and the Ukrainians people was very helpful and warm,2018-02-04,0.4974257349967957,"[0, 190, 340]",0.19022393986283986,"['2015-01-17', '2018-08-20']",123_0,b,8,
123_9,2,room,131,0,123,9,True,high quality food is another hallmark of Kyiv and very comfortable room,2018-06-19,0.4971970319747925,"[0, 190, 340]",0.19022393986283986,"['2015-01-17', '2018-08-20']",123_0,b,8,
123_10,2,room,131,1,123,10,True,I stayed with my family after being let down by a flat I booked The offer rooms cheaper to bokingcom than someone walking in this make no sense When trying to book via bokingcom it did n’t work which is not the hotel ’s fault The woman booking us in was so arrogant she never smiled once With an attitude that made us feel unwelcome The rest of the stay was ok The room was very small Small beds But clean and in a good location They did wave the early check in fee since the room was empty and there was no question for the hotel what sense did it make to charge us even more but it was the arrogance of the concierge that prompted this low rating,2018-09-02,-0.4845074117183685,"[0, 190, 340]",0.09732646437663407,"['2018-08-25', '2020-03-15']",123_1,d,3,
123_15,2,room,131,1,123,15,True,In the morning when I went to shower there was hot water but now only hot water,2019-09-16,-0.4904499351978302,"[0, 190, 340]",0.09732646437663407,"['2018-08-25', '2020-03-15']",123_1,d,3,
123_17,2,room,131,1,123,17,True,The bathrooms interior is a bit old the bathtub sink and glass had minor defects,2020-01-13,-0.4966825544834137,"[0, 190, 340]",0.09732646437663407,"['2018-08-25', '2020-03-15']",123_1,d,3,True
124_0,2,facility,471,0,124,0,True,We have stayed in this hotel in the past and the quality of the service and facilities are consistently high,2015-02-27,0.4858883023262024,"[0, 680, 3024]",0.23994517095081305,"['2015-01-01', '2018-01-04 07:35:23']",124_0,b,5,
124_1,2,facility,471,0,124,1,True,I have bokd a standard room and got an upgrade to the nicer wing of the HotelGreat rooms facility frendly staff great pool area great for a family visit too,2015-03-20,0.497913658618927,"[0, 680, 3024]",0.23994517095081305,"['2015-01-01', '2018-01-04 07:35:23']",124_0,b,5,
124_4,2,facility,471,0,124,4,True,We had a great time and enjoyed their facilities vey much,2016-02-24,0.4250866174697876,"[0, 680, 3024]",0.23994517095081305,"['2015-01-01', '2018-01-04 07:35:23']",124_0,b,5,
124_5,2,facility,471,0,124,5,True,Extensive facilities A quality experience,2016-03-09,0.4280706644058228,"[0, 680, 3024]",0.23994517095081305,"['2015-01-01', '2018-01-04 07:35:23']",124_0,b,5,
124_6,2,facility,471,0,124,6,True,The room is spacious and beautiful in room dining service food and presentation was amazingAlso went to the Health club where there is a gym jacuzi steam room and sauna room,2016-05-19,0.4987855553627014,"[0, 680, 3024]",0.23994517095081305,"['2015-01-01', '2018-01-04 07:35:23']",124_0,b,5,True
124_11,2,facility,471,1,124,11,True,Rooms looked slightly tired definitely clean but interior a bit dated and amenities not what you had expect in a 5 star hotel no USB ports wooden furniture looked worn etc,2018-11-08 00:00:00,-0.4857048690319061,"[0, 680, 3024]",0.1666421956124748,"['2018-01-04 08:48:17', '2020-04-18 02:49:26']",124_1,d,2,True
124_13,1,facility,471,1,124,13,False,The hotel is just outstanding or like a taxi driver told 6StarFrom service and helpfulness to all the facilities which I only could partly enjoy second day afternoon pool seemed closed due to thunderstorm by regulation in that short time,2019-01-18 00:00:00,0.008461236953735352,"[0, 680, 3024]",0.1666421956124748,"['2018-01-04 08:48:17', '2020-04-18 02:49:26']",124_1,d,2,
125_1,2,pool,471,0,125,1,True,The pool and polside service were five star all the way,2015-07-08,0.43501639366149897,"[0, 470, 2227]",0.31403905470939514,"['2015-01-01', '2016-11-25']",125_0,b,8,
125_2,2,pool,471,0,125,2,True,Gym is good pool better no they have built a pool bar but not 5 star hotel servicehtpwtripadvisorcomsg ShowUserReviews g294265d781864r28130746TheLine Singaporehtml,2015-07-15,0.3187316060066223,"[0, 470, 2227]",0.31403905470939514,"['2015-01-01', '2016-11-25']",125_0,b,8,
125_3,2,pool,471,0,125,3,True,The pool area is really nice kind of an oasis in this bustling city,2015-08-16,0.4955785870552063,"[0, 470, 2227]",0.31403905470939514,"['2015-01-01', '2016-11-25']",125_0,b,8,
125_4,2,pool,471,0,125,4,True,I also enjoyed the spa hot tube and sauna there tried the gym too the pool was big and wonderful,2015-11-06,0.4996805191040039,"[0, 470, 2227]",0.31403905470939514,"['2015-01-01', '2016-11-25']",125_0,b,8,True
