,yes-sentiment,category,hotel_id,cpt,fileId,iId,gold,sentiment,cpt_id,cpt_label,ts_len
158_9,2,restaurant,25,0,158,9,True,0.499167799949646,158_0,b,9
158_10,2,restaurant,25,1,158,10,True,-0.4900112450122833,158_1,,4
158_11,2,restaurant,25,1,158,11,True,-0.43710988759994507,158_1,,4
158_14,2,restaurant,25,1,158,14,True,-0.496654212474823,158_1,,4
158_16,2,restaurant,25,1,158,16,True,-0.4787841141223908,158_1,,4
159_2,2,room,25,0,159,2,True,0.4933428168296814,159_0,b,3
159_3,2,room,25,0,159,3,True,0.4996694326400757,159_0,b,3
159_4,2,room,25,0,159,4,True,0.4784236550331116,159_0,b,3
160_0,2,reception,52,0,160,0,True,0.4959660768508911,160_0,b,9
160_1,2,reception,52,0,160,1,True,0.4983723759651184,160_0,b,9
160_2,2,reception,52,0,160,2,True,0.4989694356918335,160_0,b,9
160_3,2,reception,52,0,160,3,True,0.4935246706008911,160_0,b,9
160_4,2,reception,52,0,160,4,True,0.4992934465408325,160_0,b,9
160_5,2,reception,52,0,160,5,True,0.4965762495994568,160_0,b,9
160_6,2,reception,52,0,160,6,True,0.4989055395126343,160_0,b,9
160_7,2,reception,52,0,160,7,True,0.4985862970352173,160_0,b,9
160_8,2,reception,52,0,160,8,True,0.4958078861236572,160_0,b,9
160_10,2,reception,52,1,160,10,True,-0.1179955005645752,160_1,,3
160_13,2,reception,52,1,160,13,True,-0.49449768662452703,160_1,,3
160_19,2,reception,52,1,160,19,True,0.08668142557144165,160_1,,3
161_0,2,restaurant,52,0,161,0,True,0.4926606416702271,161_0,b,7
161_1,2,restaurant,52,0,161,1,True,0.4324105978012085,161_0,b,7
161_2,2,restaurant,52,0,161,2,True,0.4999139308929443,161_0,b,7
161_4,2,restaurant,52,0,161,4,True,0.4912036657333374,161_0,b,7
161_5,2,restaurant,52,0,161,5,True,0.4792540073394776,161_0,b,7
161_6,2,restaurant,52,0,161,6,True,0.4992314577102661,161_0,b,7
161_7,2,restaurant,52,0,161,7,True,0.4994090795516968,161_0,b,7
161_12,2,restaurant,52,1,161,12,True,0.020630300045013428,161_1,a,4
161_13,2,restaurant,52,1,161,13,True,0.09329187870025636,161_1,a,4
161_14,2,restaurant,52,1,161,14,True,-0.030142784118652344,161_1,a,4
161_18,2,restaurant,52,1,161,18,True,0.03487545251846313,161_1,a,4
161_20,2,restaurant,52,2,161,20,True,-0.037447959184646606,161_2,b,4
161_22,2,restaurant,52,2,161,22,True,0.046353936195373535,161_2,b,4
161_23,2,restaurant,52,2,161,23,True,-0.02993980050086975,161_2,b,4
161_25,2,restaurant,52,2,161,25,True,-0.016752362251281742,161_2,b,4
162_0,2,room,52,0,162,0,True,0.4997074007987976,162_0,c,10
162_1,2,room,52,0,162,1,True,0.4961010217666626,162_0,c,10
162_2,2,room,52,0,162,2,True,0.4637292623519898,162_0,c,10
162_3,2,room,52,0,162,3,True,0.4983183145523071,162_0,c,10
162_4,2,room,52,0,162,4,True,0.4983306527137756,162_0,c,10
162_5,2,room,52,0,162,5,True,0.4946796298027039,162_0,c,10
162_6,2,room,52,0,162,6,True,0.4994887113571167,162_0,c,10
162_7,2,room,52,0,162,7,True,0.4766612648963928,162_0,c,10
162_8,2,room,52,0,162,8,True,0.49720406532287603,162_0,c,10
162_9,2,room,52,0,162,9,True,0.4877496361732483,162_0,c,10
162_10,2,room,52,1,162,10,True,0.1034466028213501,162_1,b,10
162_11,2,room,52,1,162,11,True,0.10992938280105592,162_1,b,10
162_12,2,room,52,1,162,12,True,0.0910801887512207,162_1,b,10
162_13,2,room,52,1,162,13,True,0.09327751398086548,162_1,b,10
162_14,2,room,52,1,162,14,True,0.10689085721969603,162_1,b,10
162_15,2,room,52,1,162,15,True,0.09239012002944946,162_1,b,10
162_16,2,room,52,1,162,16,True,0.08448296785354614,162_1,b,10
162_17,2,room,52,1,162,17,True,0.1310652494430542,162_1,b,10
162_18,2,room,52,1,162,18,True,0.14700931310653687,162_1,b,10
162_19,2,room,52,1,162,19,True,0.11675620079040527,162_1,b,10
162_21,2,room,52,2,162,21,True,0.4973686933517456,162_2,,5
162_23,2,room,52,2,162,23,True,0.3376266360282898,162_2,,5
162_25,2,room,52,2,162,25,True,0.4979652166366577,162_2,,5
162_28,2,room,52,2,162,28,True,0.49742245674133295,162_2,,5
162_29,2,room,52,2,162,29,True,0.4986269474029541,162_2,,5
164_2,2,restaurant,423,0,164,2,True,0.4993834495544434,164_0,b,3
164_4,2,restaurant,423,0,164,4,True,0.4995935559272766,164_0,b,3
164_7,2,restaurant,423,0,164,7,True,0.3718832731246948,164_0,b,3
165_0,2,room,423,0,165,0,True,0.4858869314193726,165_0,b,8
165_1,2,room,423,0,165,1,True,0.4868313074111938,165_0,b,8
165_2,2,room,423,0,165,2,True,0.3464623093605041,165_0,b,8
165_3,2,room,423,0,165,3,True,0.4996669292449951,165_0,b,8
165_4,2,room,423,0,165,4,True,0.44207340478897095,165_0,b,8
165_5,2,room,423,0,165,5,True,0.4995095729827881,165_0,b,8
165_6,2,room,423,0,165,6,True,0.4995007514953613,165_0,b,8
165_8,2,room,423,0,165,8,True,0.4922939538955689,165_0,b,8
168_1,2,room,489,0,168,1,True,-0.4943620264530182,168_0,a,3
168_2,2,room,489,0,168,2,True,-0.4965046644210816,168_0,a,3
168_7,2,room,489,0,168,7,True,-0.4940381050109863,168_0,a,3
168_10,2,room,489,1,168,10,True,0.4981212019920349,168_1,,7
168_11,2,room,489,1,168,11,True,0.4950976967811585,168_1,,7
168_12,2,room,489,1,168,12,True,0.4960219264030457,168_1,,7
168_13,2,room,489,1,168,13,True,0.44532275199890137,168_1,,7
168_14,2,room,489,1,168,14,True,0.4995976090431213,168_1,,7
168_17,2,room,489,1,168,17,True,0.4978471994400024,168_1,,7
168_19,2,room,489,1,168,19,True,0.4964548349380493,168_1,,7
169_1,2,pool,363,0,169,1,True,-0.4971083104610443,169_0,a,4
169_2,2,pool,363,0,169,2,True,-0.4977787733078003,169_0,a,4
169_3,2,pool,363,0,169,3,True,-0.4972827434539795,169_0,a,4
169_8,2,pool,363,0,169,8,True,-0.3978261947631836,169_0,a,4
169_10,2,pool,363,1,169,10,True,0.4313893914222717,169_1,,10
169_11,2,pool,363,1,169,11,True,0.4875410199165344,169_1,,10
169_12,2,pool,363,1,169,12,True,0.4968349337577821,169_1,,10
169_13,2,pool,363,1,169,13,True,0.4965454936027527,169_1,,10
169_14,2,pool,363,1,169,14,True,0.4481290578842163,169_1,,10
169_15,2,pool,363,1,169,15,True,0.4998859167098999,169_1,,10
169_16,2,pool,363,1,169,16,True,0.4993330836296082,169_1,,10
169_17,2,pool,363,1,169,17,True,0.4935873746871948,169_1,,10
169_18,2,pool,363,1,169,18,True,0.3020424246788025,169_1,,10
169_19,2,pool,363,1,169,19,True,0.4996423721313477,169_1,,10
170_0,2,restaurant,363,0,170,0,True,0.4997722506523132,170_0,c,9
170_1,2,restaurant,363,0,170,1,True,0.4954967498779297,170_0,c,9
170_3,2,restaurant,363,0,170,3,True,0.4890796542167664,170_0,c,9
170_4,2,restaurant,363,0,170,4,True,0.4863262176513672,170_0,c,9
170_5,2,restaurant,363,0,170,5,True,0.4850811362266541,170_0,c,9
170_6,2,restaurant,363,0,170,6,True,0.499526858329773,170_0,c,9
170_7,2,restaurant,363,0,170,7,True,0.4996508359909058,170_0,c,9
170_8,2,restaurant,363,0,170,8,True,0.4938513040542602,170_0,c,9
170_9,2,restaurant,363,0,170,9,True,0.4964243769645691,170_0,c,9
170_10,2,restaurant,363,1,170,10,True,0.012195169925689696,170_1,c,4
170_11,2,restaurant,363,1,170,11,True,0.10160207748413086,170_1,c,4
170_12,2,restaurant,363,1,170,12,True,0.08134239912033081,170_1,c,4
170_14,2,restaurant,363,1,170,14,True,0.08366429805755615,170_1,c,4
170_16,2,restaurant,363,2,170,16,True,0.024266958236694336,170_2,c,3
170_17,2,restaurant,363,2,170,17,True,0.16756552457809448,170_2,c,3
170_20,2,restaurant,363,2,170,20,True,0.1325763463973999,170_2,c,3
170_25,2,restaurant,363,3,170,25,True,0.4964465498924256,170_3,,9
170_26,2,restaurant,363,3,170,26,True,0.34620678424835205,170_3,,9
170_27,2,restaurant,363,3,170,27,True,0.4994527697563171,170_3,,9
170_28,2,restaurant,363,3,170,28,True,0.464288592338562,170_3,,9
170_30,2,restaurant,363,3,170,30,True,0.11901038885116574,170_3,,9
170_31,2,restaurant,363,3,170,31,True,0.4994725584983826,170_3,,9
170_32,2,restaurant,363,3,170,32,True,0.2919453978538513,170_3,,9
170_33,2,restaurant,363,3,170,33,True,0.4852076768875122,170_3,,9
170_34,2,restaurant,363,3,170,34,True,0.4934456944465637,170_3,,9
171_0,2,room,363,0,171,0,True,-0.13829654455184934,171_0,c,7
171_1,2,room,363,0,171,1,True,-0.4847817122936249,171_0,c,7
171_3,2,room,363,0,171,3,True,-0.4851244390010834,171_0,c,7
171_5,2,room,363,0,171,5,True,-0.4443619251251221,171_0,c,7
171_7,2,room,363,0,171,7,True,-0.3690705895423889,171_0,c,7
171_8,2,room,363,0,171,8,True,-0.4950324296951294,171_0,c,7
171_9,2,room,363,0,171,9,True,-0.4943013191223145,171_0,c,7
171_10,2,room,363,1,171,10,True,-0.011263102293014526,171_1,a,4
171_12,2,room,363,1,171,12,True,0.07140380144119263,171_1,a,4
171_14,2,room,363,1,171,14,True,0.03710544109344482,171_1,a,4
171_16,2,room,363,1,171,16,True,-0.034154117107391364,171_1,a,4
171_20,2,room,363,2,171,20,True,0.4925825595855713,171_2,,8
171_21,2,room,363,2,171,21,True,0.4751162528991699,171_2,,8
171_22,2,room,363,2,171,22,True,0.4996224641799927,171_2,,8
171_23,2,room,363,2,171,23,True,0.4991039633750916,171_2,,8
171_24,2,room,363,2,171,24,True,0.4960178732872009,171_2,,8
171_26,2,room,363,2,171,26,True,0.4018737077713013,171_2,,8
171_28,2,room,363,2,171,28,True,0.1270849108695984,171_2,,8
171_29,2,room,363,2,171,29,True,0.4990639090538025,171_2,,8
172_0,2,pool,369,0,172,0,True,0.4896261692047119,172_0,b,9
172_2,2,pool,369,0,172,2,True,0.4988565444946289,172_0,b,9
172_3,2,pool,369,0,172,3,True,0.4988142251968384,172_0,b,9
172_4,2,pool,369,0,172,4,True,0.3747953772544861,172_0,b,9
172_5,2,pool,369,0,172,5,True,0.4922439455986023,172_0,b,9
172_6,2,pool,369,0,172,6,True,0.49893718957901,172_0,b,9
172_7,2,pool,369,0,172,7,True,0.489251434803009,172_0,b,9
172_8,2,pool,369,0,172,8,True,0.4999046325683594,172_0,b,9
172_9,2,pool,369,0,172,9,True,0.49633443355560297,172_0,b,9
172_14,2,pool,369,2,172,14,True,-0.4896239638328552,172_2,,5
172_16,2,pool,369,2,172,16,True,-0.4894314706325531,172_2,,5
172_18,2,pool,369,2,172,18,True,-0.4975573718547821,172_2,,5
172_19,2,pool,369,2,172,19,True,-0.4805690050125122,172_2,,5
172_20,2,pool,369,2,172,20,True,-0.4954388737678528,172_2,,5
173_0,2,renovation_room,369,0,173,0,True,-0.487978994846344,173_0,a,5
173_2,2,renovation_room,369,0,173,2,True,-0.4940516948699951,173_0,a,5
173_3,2,renovation_room,369,0,173,3,True,-0.4895297884941101,173_0,a,5
173_5,2,renovation_room,369,0,173,5,True,-0.4960528612136841,173_0,a,5
173_8,2,renovation_room,369,0,173,8,True,-0.4927923977375031,173_0,a,5
173_10,2,renovation_room,369,1,173,10,True,0.489816427230835,173_1,,10
173_11,2,renovation_room,369,1,173,11,True,0.4982874989509583,173_1,,10
173_12,2,renovation_room,369,1,173,12,True,0.4998277425765991,173_1,,10
173_13,2,renovation_room,369,1,173,13,True,0.491330623626709,173_1,,10
173_14,2,renovation_room,369,1,173,14,True,0.4995446801185608,173_1,,10
173_15,2,renovation_room,369,1,173,15,True,0.4408348798751831,173_1,,10
173_16,2,renovation_room,369,1,173,16,True,0.49636709690094,173_1,,10
173_17,2,renovation_room,369,1,173,17,True,0.4995087385177612,173_1,,10
173_18,2,renovation_room,369,1,173,18,True,0.4996674060821533,173_1,,10
173_19,2,renovation_room,369,1,173,19,True,0.4980081915855408,173_1,,10
174_6,2,restaurant,369,0,174,6,True,-0.42509111762046814,174_0,a,3
174_7,2,restaurant,369,0,174,7,True,-0.4965541660785675,174_0,a,3
174_8,2,restaurant,369,0,174,8,True,-0.4880599677562714,174_0,a,3
174_10,2,restaurant,369,1,174,10,True,0.4925523996353149,174_1,,8
174_11,2,restaurant,369,1,174,11,True,0.4870079159736633,174_1,,8
174_12,2,restaurant,369,1,174,12,True,0.4974607229232788,174_1,,8
174_13,2,restaurant,369,1,174,13,True,0.4995649456977844,174_1,,8
174_14,2,restaurant,369,1,174,14,True,0.49895179271698,174_1,,8
174_15,2,restaurant,369,1,174,15,True,0.4992111921310425,174_1,,8
174_16,2,restaurant,369,1,174,16,True,0.4973356127738953,174_1,,8
174_17,2,restaurant,369,1,174,17,True,0.4863017797470093,174_1,,8
175_0,2,facility,422,0,175,0,True,-0.4943641424179077,175_0,a,7
175_1,2,facility,422,0,175,1,True,-0.4987567961215973,175_0,a,7
175_3,2,facility,422,0,175,3,True,-0.4976783692836762,175_0,a,7
175_4,2,facility,422,0,175,4,True,-0.489807516336441,175_0,a,7
175_5,2,facility,422,0,175,5,True,-0.4973823130130768,175_0,a,7
175_6,2,facility,422,0,175,6,True,-0.4928884208202362,175_0,a,7
175_7,2,facility,422,0,175,7,True,-0.3424099087715149,175_0,a,7
175_10,2,facility,422,1,175,10,True,0.19813990592956546,175_1,,9
175_11,2,facility,422,1,175,11,True,0.4927188158035278,175_1,,9
175_12,2,facility,422,1,175,12,True,0.4872468709945679,175_1,,9
175_13,2,facility,422,1,175,13,True,0.3406389355659485,175_1,,9
175_14,2,facility,422,1,175,14,True,0.4982307553291321,175_1,,9
175_15,2,facility,422,1,175,15,True,0.4750129580497742,175_1,,9
175_16,2,facility,422,1,175,16,True,0.4997155070304871,175_1,,9
175_18,2,facility,422,1,175,18,True,0.4998340606689453,175_1,,9
175_19,2,facility,422,1,175,19,True,0.4998596906661987,175_1,,9
176_0,2,reception,422,0,176,0,True,-0.2781408429145813,176_0,a,4
176_1,2,reception,422,0,176,1,True,-0.4840811491012573,176_0,a,4
176_2,2,reception,422,0,176,2,True,-0.4902347028255463,176_0,a,4
176_6,2,reception,422,0,176,6,True,-0.4851346909999848,176_0,a,4
176_10,2,reception,422,1,176,10,True,0.499061644077301,176_1,,8
176_12,2,reception,422,1,176,12,True,0.4985377788543701,176_1,,8
176_13,2,reception,422,1,176,13,True,0.4321114420890808,176_1,,8
176_14,2,reception,422,1,176,14,True,0.4986655712127686,176_1,,8
176_15,2,reception,422,1,176,15,True,0.4741567373275757,176_1,,8
176_16,2,reception,422,1,176,16,True,0.4983470439910889,176_1,,8
176_17,2,reception,422,1,176,17,True,0.4892020225524902,176_1,,8
176_19,2,reception,422,1,176,19,True,0.484835147857666,176_1,,8
177_1,2,room,422,0,177,1,True,-0.4967003762722016,177_0,a,4
177_4,2,room,422,0,177,4,True,-0.4872460067272186,177_0,a,4
177_7,2,room,422,0,177,7,True,-0.4969983100891113,177_0,a,4
177_8,2,room,422,0,177,8,True,-0.2977994978427887,177_0,a,4
177_10,2,room,422,1,177,10,True,0.4995274543762207,177_1,,8
177_11,2,room,422,1,177,11,True,0.4956620335578919,177_1,,8
177_13,2,room,422,1,177,13,True,0.4963860511779785,177_1,,8
177_14,2,room,422,1,177,14,True,0.4995040893554688,177_1,,8
177_16,2,room,422,1,177,16,True,0.4956088662147522,177_1,,8
177_17,2,room,422,1,177,17,True,0.4938709735870361,177_1,,8
177_18,2,room,422,1,177,18,True,0.4983698725700378,177_1,,8
177_19,2,room,422,1,177,19,True,0.4999061822891235,177_1,,8
178_3,2,facility,225,0,178,3,True,-0.4574514031410217,178_0,a,5
178_4,2,facility,225,0,178,4,True,-0.490894228219986,178_0,a,5
178_5,2,facility,225,0,178,5,True,-0.4982349574565888,178_0,a,5
178_6,2,facility,225,0,178,6,True,-0.4796627163887024,178_0,a,5
178_7,2,facility,225,0,178,7,True,-0.4981940388679504,178_0,a,5
178_10,2,facility,225,1,178,10,True,0.4974291920661926,178_1,,7
178_11,2,facility,225,1,178,11,True,0.4120346903800965,178_1,,7
178_12,2,facility,225,1,178,12,True,0.487494170665741,178_1,,7
178_14,2,facility,225,1,178,14,True,0.4959661960601807,178_1,,7
178_15,2,facility,225,1,178,15,True,0.4998112320899963,178_1,,7
178_16,2,facility,225,1,178,16,True,0.4709526896476746,178_1,,7
178_19,2,facility,225,1,178,19,True,0.4988868832588196,178_1,,7
179_0,2,restaurant,225,0,179,0,True,-0.4966814517974854,179_0,a,5
179_1,2,restaurant,225,0,179,1,True,-0.4866290390491486,179_0,a,5
179_2,2,restaurant,225,0,179,2,True,-0.4901275634765625,179_0,a,5
179_7,2,restaurant,225,0,179,7,True,-0.4303571581840515,179_0,a,5
179_9,2,restaurant,225,0,179,9,True,-0.3753429651260376,179_0,a,5
179_10,2,restaurant,225,1,179,10,True,0.09060931205749513,179_1,b,7
179_11,2,restaurant,225,1,179,11,True,0.02846860885620117,179_1,b,7
179_12,2,restaurant,225,1,179,12,True,0.09939968585968018,179_1,b,7
179_14,2,restaurant,225,1,179,14,True,0.09499990940093994,179_1,b,7
179_15,2,restaurant,225,1,179,15,True,0.07104837894439697,179_1,b,7
179_17,2,restaurant,225,1,179,17,True,0.028811633586883545,179_1,b,7
179_18,2,restaurant,225,1,179,18,True,-0.009764432907104492,179_1,b,7
179_20,2,restaurant,225,2,179,20,True,-0.4940866529941559,179_2,,5
179_22,2,restaurant,225,2,179,22,True,-0.4984116852283478,179_2,,5
179_23,2,restaurant,225,2,179,23,True,-0.4912994503974914,179_2,,5
179_24,2,restaurant,225,2,179,24,True,-0.3749964535236359,179_2,,5
179_29,2,restaurant,225,2,179,29,True,-0.4980592727661133,179_2,,5
180_0,2,room,225,0,180,0,True,0.4868327379226685,180_0,b,9
180_1,2,room,225,0,180,1,True,0.497477114200592,180_0,b,9
180_2,2,room,225,0,180,2,True,0.4969720840454102,180_0,b,9
180_4,2,room,225,0,180,4,True,0.1624850034713745,180_0,b,9
180_5,2,room,225,0,180,5,True,0.4997218251228333,180_0,b,9
180_6,2,room,225,0,180,6,True,0.4995751976966858,180_0,b,9
180_7,2,room,225,0,180,7,True,0.4938653111457825,180_0,b,9
180_8,2,room,225,0,180,8,True,0.4980199337005615,180_0,b,9
180_9,2,room,225,0,180,9,True,0.4989619255065918,180_0,b,9
180_10,2,room,225,1,180,10,True,-0.4971739947795868,180_1,,7
180_12,2,room,225,1,180,12,True,-0.4444994628429413,180_1,,7
180_13,2,room,225,1,180,13,True,-0.4588017165660858,180_1,,7
180_14,2,room,225,1,180,14,True,-0.4941791296005249,180_1,,7
180_16,2,room,225,1,180,16,True,-0.4960000813007355,180_1,,7
180_17,2,room,225,1,180,17,True,-0.4918681979179382,180_1,,7
180_19,2,room,225,1,180,19,True,-0.4806497097015381,180_1,,7
181_0,2,facility,183,0,181,0,True,-0.4963274598121643,181_0,c,7
181_2,2,facility,183,0,181,2,True,-0.4988115429878235,181_0,c,7
181_3,2,facility,183,0,181,3,True,-0.4944601058959961,181_0,c,7
181_4,2,facility,183,0,181,4,True,-0.4960398077964783,181_0,c,7
181_5,2,facility,183,0,181,5,True,-0.4934495687484741,181_0,c,7
181_6,2,facility,183,0,181,6,True,-0.4615692496299744,181_0,c,7
181_8,2,facility,183,0,181,8,True,-0.2533963322639465,181_0,c,7
181_13,2,facility,183,1,181,13,True,-0.06407377123832703,181_1,a,4
181_15,2,facility,183,1,181,15,True,-0.06554174423217772,181_1,a,4
181_16,2,facility,183,1,181,16,True,-0.034821003675460815,181_1,a,4
181_17,2,facility,183,1,181,17,True,-0.06417879462242126,181_1,a,4
181_18,2,facility,183,2,181,18,True,-0.15330615639686584,181_2,b,4
181_19,2,facility,183,2,181,19,True,-0.22372615337371826,181_2,b,4
181_21,2,facility,183,2,181,21,True,-0.10026749968528748,181_2,b,4
181_22,2,facility,183,2,181,22,True,-0.11083075404167177,181_2,b,4
181_25,2,facility,183,3,181,25,True,-0.4971190094947815,181_3,,5
181_26,2,facility,183,3,181,26,True,-0.4926937222480774,181_3,,5
181_29,2,facility,183,3,181,29,True,-0.4875240027904511,181_3,,5
181_30,2,facility,183,3,181,30,True,-0.4905804395675659,181_3,,5
181_32,2,facility,183,3,181,32,True,-0.4143846333026886,181_3,,5
182_0,2,pool,183,0,182,0,True,0.4786725044250488,182_0,b,8
182_1,2,pool,183,0,182,1,True,0.4987924098968506,182_0,b,8
182_2,2,pool,183,0,182,2,True,0.4979841709136963,182_0,b,8
182_3,2,pool,183,0,182,3,True,0.4541907906532288,182_0,b,8
182_4,2,pool,183,0,182,4,True,0.4974453449249268,182_0,b,8
182_5,2,pool,183,0,182,5,True,0.498370349407196,182_0,b,8
182_6,2,pool,183,0,182,6,True,0.4986482262611389,182_0,b,8
182_7,2,pool,183,0,182,7,True,0.4160327911376953,182_0,b,8
182_14,2,pool,183,1,182,14,True,-0.4846449196338654,182_1,,6
182_15,2,pool,183,1,182,15,True,-0.4849881827831268,182_1,,6
182_16,2,pool,183,1,182,16,True,-0.4671100378036499,182_1,,6
182_17,2,pool,183,1,182,17,True,-0.4861280918121338,182_1,,6
182_18,2,pool,183,1,182,18,True,-0.3785942196846008,182_1,,6
182_19,2,pool,183,1,182,19,True,-0.4972343742847442,182_1,,6
184_1,2,reception,135,0,184,1,True,-0.4904924035072327,184_0,a,5
184_3,2,reception,135,0,184,3,True,-0.4869759380817413,184_0,a,5
184_6,2,reception,135,0,184,6,True,-0.4847244322299957,184_0,a,5
184_8,2,reception,135,0,184,8,True,-0.2875741124153137,184_0,a,5
184_9,2,reception,135,0,184,9,True,-0.4976528584957123,184_0,a,5
184_12,2,reception,135,1,184,12,True,0.4996623992919922,184_1,,6
184_13,2,reception,135,1,184,13,True,0.4990538954734802,184_1,,6
184_14,2,reception,135,1,184,14,True,0.4982329607009888,184_1,,6
184_15,2,reception,135,1,184,15,True,0.4972652196884155,184_1,,6
184_16,2,reception,135,1,184,16,True,0.4994414448738098,184_1,,6
184_17,2,reception,135,1,184,17,True,0.499714195728302,184_1,,6
186_10,2,room,135,1,186,10,True,0.20706796646118164,186_1,c,4
186_11,2,room,135,1,186,11,True,0.1609187126159668,186_1,c,4
186_12,2,room,135,1,186,12,True,0.15763944387435913,186_1,c,4
186_13,2,room,135,1,186,13,True,0.1348419189453125,186_1,c,4
186_20,2,room,135,2,186,20,True,0.0192306637763977,186_2,,4
186_25,2,room,135,2,186,25,True,-0.4603655934333801,186_2,,4
186_28,2,room,135,2,186,28,True,-0.49272820353508,186_2,,4
186_29,2,room,135,2,186,29,True,-0.4312975406646729,186_2,,4
187_0,2,reception,59,0,187,0,True,-0.4433335959911345,187_0,c,3
187_1,2,reception,59,0,187,1,True,-0.31198301911354065,187_0,c,3
187_6,2,reception,59,0,187,6,True,-0.4967999756336212,187_0,c,3
187_10,2,reception,59,1,187,10,True,0.4724860191345215,187_1,,7
187_11,2,reception,59,1,187,11,True,0.4974658489227295,187_1,,7
187_13,2,reception,59,1,187,13,True,0.4959751963615418,187_1,,7
187_14,2,reception,59,1,187,14,True,0.4998006224632263,187_1,,7
187_15,2,reception,59,1,187,15,True,0.4913336634635925,187_1,,7
187_16,2,reception,59,1,187,16,True,0.4984439015388489,187_1,,7
187_18,2,reception,59,1,187,18,True,0.4990074038505554,187_1,,7
188_0,2,restaurant,59,0,188,0,True,-0.01852831244468689,188_0,c,6
188_1,2,restaurant,59,0,188,1,True,-0.10370385646820067,188_0,c,6
188_4,2,restaurant,59,0,188,4,True,0.07417607307434082,188_0,c,6
