,yes-sentiment,yes-aspect,no-sentiment,no-aspect,category,hotel_id,cpt,Total,fileId,iId,gold-aspect,gold-sentiment,text,date,sentiment,cpts,sentiment_mean,date_period,cpt_id,cpt_label,TS_LEN,argmin_max
129_10,1,2,1,0,room,56,1,4,129,10,True,False,It had a great view but the train that runs along the river woke us up with its horn,2017-03-16,0.07964640855789185,"[0, 535, 1385, 1552]",0.04845478852960469,"['2016-09-19', '2019-07-16']",129_1,b,9,
129_11,1,2,1,0,room,56,1,4,129,11,True,False,Same for the console under the living room TV,2017-04-24,0.0985216498374939,"[0, 535, 1385, 1552]",0.04845478852960469,"['2016-09-19', '2019-07-16']",129_1,b,9,True
129_12,2,2,0,0,room,56,1,4,129,12,True,True,The lobby also has a stellar view and this happened to be one of the only hotels that still had a room on a busy oyster festival weekend,2017-06-03,0.059068918228149414,"[0, 535, 1385, 1552]",0.04845478852960469,"['2016-09-19', '2019-07-16']",129_1,b,9,
129_13,0,2,2,0,room,56,1,4,129,13,True,False,They don´t honor the rooms as per requested,2017-08-09,0.08675062656402588,"[0, 535, 1385, 1552]",0.04845478852960469,"['2016-09-19', '2019-07-16']",129_1,b,9,
129_14,2,2,0,0,room,56,1,4,129,14,True,True,The shower was nice but the marble,2017-08-10,0.06465423107147218,"[0, 535, 1385, 1552]",0.04845478852960469,"['2016-09-19', '2019-07-16']",129_1,b,9,
129_16,2,2,0,0,room,56,1,4,129,16,True,True,Our room was arranged by friends,2017-11-26,0.0885280966758728,"[0, 535, 1385, 1552]",0.04845478852960469,"['2016-09-19', '2019-07-16']",129_1,b,9,
129_17,0,2,2,0,room,56,1,4,129,17,True,False,I had a confirmed reservation and prepaid for my room,2018-07-06,0.09217369556427002,"[0, 535, 1385, 1552]",0.04845478852960469,"['2016-09-19', '2019-07-16']",129_1,b,9,
129_18,0,2,2,0,room,56,1,4,129,18,True,False,The following afternoon we were able to move to our original reserved room w a King bed which was on a high enough floor to not receive any ear plugs,2019-01-06,0.05321353673934937,"[0, 535, 1385, 1552]",0.04845478852960469,"['2016-09-19', '2019-07-16']",129_1,b,9,
129_19,0,2,2,0,room,56,1,4,129,19,True,False,I again went to the front desk and waited in another long line for a key and headed back to the room,2019-01-25,0.0733305811882019,"[0, 535, 1385, 1552]",0.04845478852960469,"['2016-09-19', '2019-07-16']",129_1,b,9,
129_24,1,2,1,0,room,56,2,4,129,24,True,False,On our last night we were gone all day and returned at 5 pm and room was not made up,2019-10-28,-0.4776370227336884,"[0, 535, 1385, 1552]",0.11849004304362812,"['2019-07-19', '2020-04-07']",129_2,d,3,
129_28,2,2,0,0,room,56,2,4,129,28,True,True,The only unfortunate part is it is near the train so if you are a light sleeper and have a view of the city you may get woken up by the train at night,2020-01-30,-0.4908526539802551,"[0, 535, 1385, 1552]",0.11849004304362812,"['2019-07-19', '2020-04-07']",129_2,d,3,True
129_29,1,2,1,0,room,56,2,4,129,29,True,False,Very disappointed in our room as it was not cleaned Weds and we had no towels or toilet paper all day i went to the front desk B4 i went out for dinner and then called twice after we got back,2020-02-21,-0.4508017897605896,"[0, 535, 1385, 1552]",0.11849004304362812,"['2019-07-19', '2020-04-07']",129_2,d,3,
130_0,2,2,0,0,renovation_room,205,0,4,130,0,True,True,The public rooms were beautifully decorated although it did not have that modernized classic feel other Philipe Stark interiors have to me but it still felt a bit stuffy and fussy,2015-10-03,-0.33199208974838257,"[0, 15, 22]",-0.17761432727177937,"['2015-05-09', '2017-12-10']",130_0,a,8,
130_2,2,2,0,0,renovation_room,205,0,4,130,2,True,True,The rooms have been redone with a lighter fresher scent of the old world,2016-06-09,-0.4951786994934082,"[0, 15, 22]",-0.17761432727177937,"['2015-05-09', '2017-12-10']",130_0,a,8,True
130_3,0,2,2,0,renovation_room,205,0,4,130,3,True,False,Even with the best remodels old buildings still have curious issues side tables that block closet doors from fully opening less tech than you might want funky curtain pulls,2016-06-15,-0.4939750134944916,"[0, 15, 22]",-0.17761432727177937,"['2015-05-09', '2017-12-10']",130_0,a,8,
130_4,2,2,0,0,renovation_room,205,0,4,130,4,True,True,what is to fault nothing much however the Parisian hotel scene is getting better and better and with the arrivals of new palaces and the renovations of exiting ones Le Meurice should look at refreshing the rooms instead of renovating the bar restaurant once again,2016-09-09,-0.481305867433548,"[0, 15, 22]",-0.17761432727177937,"['2015-05-09', '2017-12-10']",130_0,a,8,
130_5,0,2,2,0,renovation_room,205,0,4,130,5,True,False,The bathrooms need an update,2016-12-27,-0.4909689128398895,"[0, 15, 22]",-0.17761432727177937,"['2015-05-09', '2017-12-10']",130_0,a,8,
130_6,1,2,1,0,renovation_room,205,0,4,130,6,True,False,We were then shown to our room having been given a tour of the hotel by Pascale who took us to the spa and the pop up store doing makeovers,2017-01-04,-0.27811095118522644,"[0, 15, 22]",-0.17761432727177937,"['2015-05-09', '2017-12-10']",130_0,a,8,
130_7,2,2,0,0,renovation_room,205,0,4,130,7,True,True,we enquired about maintenance works that started next to our room after a couple of days the reception staff visibly recoiled in horror and arranged for us to not only be moved but upgraded and took care of the whole move for us,2017-07-16,-0.4866012334823608,"[0, 15, 22]",-0.17761432727177937,"['2015-05-09', '2017-12-10']",130_0,a,8,
130_8,0,2,2,0,renovation_room,205,0,4,130,8,True,False,Of course the rooms had not had a modern décor makeover,2017-09-18,-0.4943291246891022,"[0, 15, 22]",-0.17761432727177937,"['2015-05-09', '2017-12-10']",130_0,a,8,
130_10,2,2,0,0,renovation_room,205,1,4,130,10,True,True,The rooms where of 5 star standards spacious comfortable luxurious and newly refurbished considering the old age of the Palace itself,2018-02-09,0.4681467413902282,"[0, 15, 22]",0.3933873857770647,"['2018-01-17', '2019-10-10']",130_1,d,3,
130_12,2,2,0,0,renovation_room,205,1,4,130,12,True,True,Our room was newly renovated and very comfortable with a beautiful bathroom,2019-04-28,0.4986566305160522,"[0, 15, 22]",0.3933873857770647,"['2018-01-17', '2019-10-10']",130_1,d,3,
130_13,2,2,0,0,renovation_room,205,1,4,130,13,True,True,Impeccably renovated rooms suites all in classic style,2019-08-19,0.4990559220314026,"[0, 15, 22]",0.3933873857770647,"['2018-01-17', '2019-10-10']",130_1,d,3,True
131_0,2,2,0,0,restaurant,205,0,4,131,0,True,True,The afternoon tea was amazing the scones and the sandwiches in particular were deliciousWe also went for a drink at Bar 28 that night and again we had a great experience the cocktails were AMAZING,2015-06-23,0.4996625185012818,"[0, 370, 393]",0.21571269894284864,"['2015-01-02', '2019-09-16']",131_0,b,10,True
131_1,2,2,0,0,restaurant,205,0,4,131,1,True,True,But lunch and dinner was very good,2015-07-27,0.2419147491455078,"[0, 370, 393]",0.21571269894284864,"['2015-01-02', '2019-09-16']",131_0,b,10,
131_2,2,2,0,0,restaurant,205,0,4,131,2,True,True,Great jazz in the bar in the evening as well for you jazz lovers,2015-08-12,0.4992572665214538,"[0, 370, 393]",0.21571269894284864,"['2015-01-02', '2019-09-16']",131_0,b,10,
131_3,2,2,0,0,restaurant,205,0,4,131,3,True,True,Food is delicious I had a sublime yet simply prepared sole dish that was fantastic,2016-06-15,0.4916988611221314,"[0, 370, 393]",0.21571269894284864,"['2015-01-02', '2019-09-16']",131_0,b,10,
131_4,2,2,0,0,restaurant,205,0,4,131,4,True,True,The three Michelin star restaurant Meurice offers a wonderful dinner opportunity but breakfast there is also excellent,2016-09-13,0.462433397769928,"[0, 370, 393]",0.21571269894284864,"['2015-01-02', '2019-09-16']",131_0,b,10,
131_5,2,2,0,0,restaurant,205,0,4,131,5,True,True,Amazing breakfast presentation,2016-10-15,0.4973922967910767,"[0, 370, 393]",0.21571269894284864,"['2015-01-02', '2019-09-16']",131_0,b,10,
131_6,2,2,0,0,restaurant,205,0,4,131,6,True,True,Great for business lunches,2016-12-07,0.4931029081344605,"[0, 370, 393]",0.21571269894284864,"['2015-01-02', '2019-09-16']",131_0,b,10,
131_7,2,2,0,0,restaurant,205,0,4,131,7,True,True,Coincidentally we had a Turkish waiter help us during our lunches and dinners at the Dali Restaurant located at the lobby,2017-07-26,0.3644980788230896,"[0, 370, 393]",0.21571269894284864,"['2015-01-02', '2019-09-16']",131_0,b,10,
131_8,2,2,0,0,restaurant,205,0,4,131,8,True,True,Everything about this hotel is amazing the room the service the staff the restaurant location,2017-08-11,0.4989737272262573,"[0, 370, 393]",0.21571269894284864,"['2015-01-02', '2019-09-16']",131_0,b,10,
131_9,2,2,0,0,restaurant,205,0,4,131,9,True,True,Sophisticated Atmosphere in Restaurant,2018-06-27,0.4903552532196045,"[0, 370, 393]",0.21571269894284864,"['2015-01-02', '2019-09-16']",131_0,b,10,
131_10,1,2,1,0,restaurant,205,1,4,131,10,True,False,Must be in the top 10 hotels in theworld considering rooms service dining and location,2019-10-07,-0.3273865878582001,"[0, 370, 393]",0.010468932090030206,"['2019-09-20', '2020-04-04']",131_1,d,9,
131_11,1,2,1,0,restaurant,205,1,4,131,11,True,False,Like in breakfast one morning they would bring out the entire breakfast set at the same time the other morning you need to remind them what ’s missing,2019-10-11,-0.4897304475307465,"[0, 370, 393]",0.010468932090030206,"['2019-09-20', '2020-04-04']",131_1,d,9,
131_12,1,2,1,0,restaurant,205,1,4,131,12,True,False,Services in the restaurants were so average comparing to other luxurious hotels such as Raffles and Ritz,2019-10-11,-0.4944719076156616,"[0, 370, 393]",0.010468932090030206,"['2019-09-20', '2020-04-04']",131_1,d,9,True
131_13,1,2,1,0,restaurant,205,1,4,131,13,True,False,We did n’t like the main restaurant and the breakfast it was very long,2019-10-25,-0.4841495752334595,"[0, 370, 393]",0.010468932090030206,"['2019-09-20', '2020-04-04']",131_1,d,9,
131_14,1,2,1,0,restaurant,205,1,4,131,14,True,False,It was well worth doing and you did not feel rushed to finish and leave the dining room,2019-10-29,-0.28940463066101074,"[0, 370, 393]",0.010468932090030206,"['2019-09-20', '2020-04-04']",131_1,d,9,
131_15,0,2,2,0,restaurant,205,1,4,131,15,True,False,If you can book during non peak times then rates are more reasonable and try and get a table for lunch if you can,2019-11-14,-0.4703281223773956,"[0, 370, 393]",0.010468932090030206,"['2019-09-20', '2020-04-04']",131_1,d,9,
131_16,1,2,1,0,restaurant,205,1,4,131,16,True,False,The dessert was not something I would have ordered nor would ever order again after tasting it,2019-12-07,-0.4738206565380096,"[0, 370, 393]",0.010468932090030206,"['2019-09-20', '2020-04-04']",131_1,d,9,
131_17,0,2,2,0,restaurant,205,1,4,131,17,True,False,We did not try the restaurant but will next time,2020-01-02,-0.3714839816093445,"[0, 370, 393]",0.010468932090030206,"['2019-09-20', '2020-04-04']",131_1,d,9,
131_19,1,2,1,0,restaurant,205,1,4,131,19,True,False,The menu was brought in 2 minutes,2020-03-08,-0.4285507798194885,"[0, 370, 393]",0.010468932090030206,"['2019-09-20', '2020-04-04']",131_1,d,9,
132_0,2,2,0,0,room,205,0,4,132,0,True,True,Of course the hotel itself is fantastic spotless luxurious the room was amazing and we had one with a fantastic view over the Tuileries Garden and Eiffel Tower which made it even more spectacular definitely get a room with a view really worth it,2015-02-11,0.4985282421112061,"[0, 390, 401]",0.2373732932788816,"['2015-01-02', '2019-11-06']",132_0,b,10,
132_1,2,2,0,0,room,205,0,4,132,1,True,True,I also recommend the room service which is very professional and delicious foie gras and sole especially,2015-02-12,0.4977548718452454,"[0, 390, 401]",0.2373732932788816,"['2015-01-02', '2019-11-06']",132_0,b,10,
132_2,2,2,0,0,room,205,0,4,132,2,True,True,Fresh flowers and petit fours in the room a huge marble tub beautiful sitting room,2015-06-01,0.4990764856338501,"[0, 390, 401]",0.2373732932788816,"['2015-01-02', '2019-11-06']",132_0,b,10,
132_3,2,2,0,0,room,205,0,4,132,3,True,True,The staff was gracious and helpful and the room was elegant and comfortable,2015-11-05,0.4993935823440552,"[0, 390, 401]",0.2373732932788816,"['2015-01-02', '2019-11-06']",132_0,b,10,
132_4,2,2,0,0,room,205,0,4,132,4,True,True,The location the service the rooms the food and most importantly the Concierges make this my go to hotel in Paris,2016-11-15,0.4996391534805298,"[0, 390, 401]",0.2373732932788816,"['2015-01-02', '2019-11-06']",132_0,b,10,True
132_5,2,2,0,0,room,205,0,4,132,5,True,True,What I like most in this hotel is the quest room especially the bathroom which is so huge,2016-11-18,0.493351936340332,"[0, 390, 401]",0.2373732932788816,"['2015-01-02', '2019-11-06']",132_0,b,10,
132_6,2,2,0,0,room,205,0,4,132,6,True,True,Restaurant is quite exquisite and the rooms splendide,2017-01-05,0.4690458178520202,"[0, 390, 401]",0.2373732932788816,"['2015-01-02', '2019-11-06']",132_0,b,10,
132_7,2,2,0,0,room,205,0,4,132,7,True,True,Despite the rooms size smaller than we anticipated they are extremely well apointed The service was INCREDIBLE,2017-11-11,0.4963794350624085,"[0, 390, 401]",0.2373732932788816,"['2015-01-02', '2019-11-06']",132_0,b,10,
132_8,2,2,0,0,room,205,0,4,132,8,True,True,The room was spacious and exquisitely decorated,2018-02-06,0.4985111355781555,"[0, 390, 401]",0.2373732932788816,"['2015-01-02', '2019-11-06']",132_0,b,10,
132_9,2,2,0,0,room,205,0,4,132,9,True,True,The staff are all courteous helpful and efficient we were visiting with our nine year old daughter and mentioned casually during check in that we were in Paris to see Swan Lake at Opera Bastille in the evening an hour later our little one had a little hand written personally addressed welcome note with a mini encyclopaedia on Ballet all gift wrapped with a fluffy teddy waiting for her in the room,2019-02-21,0.4995550513267517,"[0, 390, 401]",0.2373732932788816,"['2015-01-02', '2019-11-06']",132_0,b,10,
132_10,0,2,2,0,room,205,1,4,132,10,True,False,I do not think our room was upgraded possibly because I had reserved a significant room,2019-11-12,-0.4471553862094879,"[0, 390, 401]",-0.09146213121335918,"['2019-11-07', '2020-02-10']",132_1,d,3,
132_11,2,2,0,0,room,205,1,4,132,11,True,True,If you do not book a room it is expensive then go to the restaurant after a romantic walk down the Seine,2019-11-14,-0.4902515113353729,"[0, 390, 401]",-0.09146213121335918,"['2019-11-07', '2020-02-10']",132_1,d,3,True
132_16,2,2,0,0,room,205,1,4,132,16,True,True,But the view would have been much nicer during the Spring Fall season,2020-01-02,-0.4814113080501557,"[0, 390, 401]",-0.09146213121335918,"['2019-11-07', '2020-02-10']",132_1,d,3,
134_0,2,2,0,0,restaurant,156,0,4,134,0,True,True,The food in the restaurant is very good and the breakfeast too,2015-02-09,0.30018556118011475,"[0, 25, 136]",0.27677756200234094,"['2015-01-01', '2016-01-14']",134_0,b,8,
134_2,2,2,0,0,restaurant,156,0,4,134,2,True,True,Good Hotel great breakfast,2015-04-21,0.4982731342315674,"[0, 25, 136]",0.27677756200234094,"['2015-01-01', '2016-01-14']",134_0,b,8,
134_3,2,2,0,0,restaurant,156,0,4,134,3,True,True,Wonderful breakfast free parking good restaurants at hotel and nearby beautiful sea views,2015-05-15,0.4997873902320862,"[0, 25, 136]",0.27677756200234094,"['2015-01-01', '2016-01-14']",134_0,b,8,True
134_4,2,2,0,0,restaurant,156,0,4,134,4,True,True,Great staff very clean rooms and a very good complimentary breakfast,2015-08-11,0.4991100430488586,"[0, 25, 136]",0.27677756200234094,"['2015-01-01', '2016-01-14']",134_0,b,8,
134_6,2,2,0,0,restaurant,156,0,4,134,6,True,True,I loved the breakfast the staff was very friendly parking was excellent location is lovelythe toilet did not flush well I would like to have had more facilities in the room,2015-08-31,0.4993578791618347,"[0, 25, 136]",0.27677756200234094,"['2015-01-01', '2016-01-14']",134_0,b,8,
134_7,2,2,0,0,restaurant,156,0,4,134,7,True,True,Price was OK and attached restaurant offered good quality meals,2015-10-12,0.4948518872261048,"[0, 25, 136]",0.27677756200234094,"['2015-01-01', '2016-01-14']",134_0,b,8,
134_8,2,2,0,0,restaurant,156,0,4,134,8,True,True,Great value for money and good breakfast included,2015-11-03,0.4993494153022766,"[0, 25, 136]",0.27677756200234094,"['2015-01-01', '2016-01-14']",134_0,b,8,
134_9,2,2,0,0,restaurant,156,0,4,134,9,True,True,Great view great breakfast OK room value for money,2015-11-17,0.4986476302146912,"[0, 25, 136]",0.27677756200234094,"['2015-01-01', '2016-01-14']",134_0,b,8,
134_10,1,2,1,0,restaurant,156,1,4,134,10,True,False,Breakfast buffet was mostly poor due to multiple bus groups staying at the hotel each day,2016-06-06,-0.4980282783508301,"[0, 25, 136]",0.03256523539130394,"['2016-01-24', '2020-01-17']",134_1,d,9,True
134_11,2,2,0,0,restaurant,156,1,4,134,11,True,True,There were many fruit teas but no English breakfast tea sachets,2016-08-30,-0.3777722716331482,"[0, 25, 136]",0.03256523539130394,"['2016-01-24', '2020-01-17']",134_1,d,9,
134_12,1,2,1,0,restaurant,156,1,4,134,12,True,False,No restaurant no tea coffee facilities in the room and all for the bargain price of £ 250 per nightSher profiteering including the bar when manned where prices were eye watering,2016-10-12,-0.4972732067108154,"[0, 25, 136]",0.03256523539130394,"['2016-01-24', '2020-01-17']",134_1,d,9,
