,yes-sentiment,yes-aspect,no-sentiment,no-aspect,category,hotel_id,cpt,Total,fileId,iId,gold-aspect,gold-sentiment,text,date,sentiment,cpts,sentiment_mean,date_period,cpt_id,cpt_label
28_8,2,2,0,0,renovation_room,132,0,4,28,8,True,True,Our only complaint was that although the room was on a floor that had been remodeled the a c did not seem able to cool adequately at night so we were uncomfortable the first couple of nights,2017-12-22,-0.4950699806213379,"[0, 105, 224]",-0.2263095343396777,"['2015-01-01', '2018-01-13']",28_0,a
28_9,2,2,0,0,renovation_room,132,0,4,28,9,True,True,We were escorted to a room that had not been remodeled with 2 double beds,2017-12-29,-0.4626220464706421,"[0, 105, 224]",-0.2263095343396777,"['2015-01-01', '2018-01-13']",28_0,a
28_10,2,2,0,0,renovation_room,132,1,4,28,10,True,True,Friendly staff remodeled room great views location fantastic food at restaurant beautiful outdoor balcony pool ample fitness room super location next to Tampa Convention Center,2018-01-21,0.4998001456260681,"[0, 105, 224]",0.29904901874916895,"['2018-01-14', '2020-03-08']",28_1,
28_11,2,2,0,0,renovation_room,132,1,4,28,11,True,True,The hotel was very comfortable the room that we had was newly renovated and had good mattresses and plenty of accessible outlets,2018-02-28,0.4998936653137207,"[0, 105, 224]",0.29904901874916895,"['2018-01-14', '2020-03-08']",28_1,
28_12,2,2,0,0,renovation_room,132,1,4,28,12,True,True,The pool deck was amazing location was great and the rooms were updated and very nice,2018-05-22,0.4997455477714538,"[0, 105, 224]",0.29904901874916895,"['2018-01-14', '2020-03-08']",28_1,
28_13,2,2,0,0,renovation_room,132,1,4,28,13,True,True,They have remodeled the rooms and they are amazing,2018-06-21,0.4942675232887268,"[0, 105, 224]",0.29904901874916895,"['2018-01-14', '2020-03-08']",28_1,
28_14,2,2,0,0,renovation_room,132,1,4,28,14,True,True,Newly renovated rooms are nice modern and clean,2018-08-03,0.4993976354598999,"[0, 105, 224]",0.29904901874916895,"['2018-01-14', '2020-03-08']",28_1,
28_15,2,2,0,0,renovation_room,132,1,4,28,15,True,True,Concierge lounge was very well appointed and the rooms were updated modern and very comfortable,2018-08-31,0.49961203336715704,"[0, 105, 224]",0.29904901874916895,"['2018-01-14', '2020-03-08']",28_1,
28_16,2,2,0,0,renovation_room,132,1,4,28,16,True,True,My room was nicely updated with a great shower and a comfortable bed,2018-09-23,0.49413186311721796,"[0, 105, 224]",0.29904901874916895,"['2018-01-14', '2020-03-08']",28_1,
28_17,2,2,0,0,renovation_room,132,1,4,28,17,True,True,We were lucky enough to stay in the newly renovated 15th floor Wellness Suites,2019-06-25,0.487188994884491,"[0, 105, 224]",0.29904901874916895,"['2018-01-14', '2020-03-08']",28_1,
28_18,2,2,0,0,renovation_room,132,1,4,28,18,True,True,Great perfect location bathroom was updated and clean loved our corner room had a panoramic view,2019-08-27,0.4998014569282532,"[0, 105, 224]",0.29904901874916895,"['2018-01-14', '2020-03-08']",28_1,
28_19,2,2,0,0,renovation_room,132,1,4,28,19,True,True,Rooms were spacious and are remodeled very well,2019-12-05,0.4989798665046692,"[0, 105, 224]",0.29904901874916895,"['2018-01-14', '2020-03-08']",28_1,
29_0,2,2,0,0,room,132,0,4,29,0,True,True,It was a handicapped accessible room for the most part but it had a tub not just a walk in shower,2015-02-08,-0.4922608435153961,"[0, 865, 1410]",0.09900152536925282,"['2015-01-01', '2018-01-22']",29_0,a
29_1,1,2,1,0,room,132,0,4,29,1,True,False,My only small complaint was that I asked for a quiet room and they put me next to the ice machine but even that was not a loud area and the room was very enjoyable,2015-05-27,-0.14757433533668518,"[0, 865, 1410]",0.09900152536925282,"['2015-01-01', '2018-01-22']",29_0,a
29_2,1,1,1,1,room,132,0,4,29,2,False,False,After a long day we showered and went to bed,2016-02-15,0.08415091037750244,"[0, 865, 1410]",0.09900152536925282,"['2015-01-01', '2018-01-22']",29_0,a
29_3,1,2,1,0,room,132,0,4,29,3,True,False,Any room with the number 15 in it should be avoided at all costs these are next to the hurricane shaft,2016-02-17,-0.487625390291214,"[0, 865, 1410]",0.09900152536925282,"['2015-01-01', '2018-01-22']",29_0,a
29_4,1,2,1,0,room,132,0,4,29,4,True,False,They gave me the wrong room uponI check in although they did correct it the next day,2016-11-24,-0.4830296337604522,"[0, 865, 1410]",0.09900152536925282,"['2015-01-01', '2018-01-22']",29_0,a
29_5,1,2,1,0,room,132,0,4,29,5,True,False,Valet is an additional 24 a day but well worth it you call from your room for your car 10 minutes prior to leaving and it will be there when you get to the front,2017-01-23,-0.4959456920623779,"[0, 865, 1410]",0.09900152536925282,"['2015-01-01', '2018-01-22']",29_0,a
29_6,1,0,1,2,room,132,0,4,29,6,False,False,The front desk told me that they could not have them in the room when I arrived since they did not know which room I would be placed in,2017-04-03,-0.4903886318206787,"[0, 865, 1410]",0.09900152536925282,"['2015-01-01', '2018-01-22']",29_0,a
29_7,1,2,1,0,room,132,0,4,29,7,True,False,Tired decor generally and furniture that is outdated and uncomfortable in some cases,2017-04-12,-0.4918678402900696,"[0, 865, 1410]",0.09900152536925282,"['2015-01-01', '2018-01-22']",29_0,a
29_8,1,1,1,1,room,132,0,4,29,8,False,False,I forgot an item in my room when we checked out the next day,2017-05-10,-0.481776773929596,"[0, 865, 1410]",0.09900152536925282,"['2015-01-01', '2018-01-22']",29_0,a
29_9,0,1,2,1,room,132,0,4,29,9,False,False,My card on file was disconnected to the room so had to cash bar,2017-07-10,-0.4973817467689514,"[0, 865, 1410]",0.09900152536925282,"['2015-01-01', '2018-01-22']",29_0,a
29_10,2,2,0,0,room,132,1,4,29,10,True,True,Spacious clean king room,2018-01-28,0.4986182451248169,"[0, 865, 1410]",0.20210692096948887,"['2018-01-23', '2020-03-27']",29_1,
29_11,2,2,0,0,room,132,1,4,29,11,True,True,Newly renovated rooms are nice modern and clean,2018-08-03,0.4993976354598999,"[0, 865, 1410]",0.20210692096948887,"['2018-01-23', '2020-03-27']",29_1,
29_12,2,2,0,0,room,132,1,4,29,12,True,True,We stayed in the Stay Well room,2018-08-26,0.4585627913475037,"[0, 865, 1410]",0.20210692096948887,"['2018-01-23', '2020-03-27']",29_1,
29_13,2,2,0,0,room,132,1,4,29,13,True,True,Hotel is clean staff is extremely friendly rooms are newly remodeled and perfect,2018-09-10,0.4989149570465088,"[0, 865, 1410]",0.20210692096948887,"['2018-01-23', '2020-03-27']",29_1,
29_14,1,1,1,1,room,132,1,4,29,14,False,False,Beautiful view very nice amenities,2018-12-07,0.4978364109992981,"[0, 865, 1410]",0.20210692096948887,"['2018-01-23', '2020-03-27']",29_1,
29_15,2,2,0,0,room,132,1,4,29,15,True,True,Both rooms had water views or balcony overlooking harbor,2018-12-29,0.4756765961647034,"[0, 865, 1410]",0.20210692096948887,"['2018-01-23', '2020-03-27']",29_1,
29_16,2,2,0,0,room,132,1,4,29,16,True,True,Great location clean room with amazing view and tasty food,2019-01-08,0.499249517917633,"[0, 865, 1410]",0.20210692096948887,"['2018-01-23', '2020-03-27']",29_1,
29_17,2,2,0,0,room,132,1,4,29,17,True,True,The views from any room are great always something to see,2019-02-19,0.4823082685470581,"[0, 865, 1410]",0.20210692096948887,"['2018-01-23', '2020-03-27']",29_1,
29_18,2,2,0,0,room,132,1,4,29,18,True,True,The rooms look like they have been recently renovated and are relatively spacious and well designed,2019-04-29,0.4768751859664917,"[0, 865, 1410]",0.20210692096948887,"['2018-01-23', '2020-03-27']",29_1,
29_19,0,1,2,1,room,132,1,4,29,19,False,False,Everything you normally get with the cost of the room was extra,2019-12-16,0.4180075526237488,"[0, 865, 1410]",0.20210692096948887,"['2018-01-23', '2020-03-27']",29_1,
30_0,2,2,0,0,facility,129,0,4,30,0,True,True,Very friendly staff great location right at the beach clean and neat facilities at all times free mai tai one per day and very comfortable rooms,2015-01-20,0.4997207522392273,"[0, 420, 490, 517]",0.01594445931808974,"['2015-01-01', '2019-01-05']",30_0,b
30_1,2,2,0,0,facility,129,0,4,30,1,True,True,Son enjoyed the gym,2015-01-28,0.4140555858612061,"[0, 420, 490, 517]",0.01594445931808974,"['2015-01-01', '2019-01-05']",30_0,b
30_2,2,1,0,1,facility,129,0,4,30,2,False,True,The staff at the facilty were excellent we enjoyed our stay and will be back soon,2015-02-12,0.4960964322090149,"[0, 420, 490, 517]",0.01594445931808974,"['2015-01-01', '2019-01-05']",30_0,b
30_3,2,2,0,0,facility,129,0,4,30,3,True,True,Nice facility with a great pool and hot tub1 Right on the beach with a great view,2015-05-02,0.4996901750564575,"[0, 420, 490, 517]",0.01594445931808974,"['2015-01-01', '2019-01-05']",30_0,b
30_4,2,2,0,0,facility,129,0,4,30,4,True,True,Hotel location facilities were excellent but customer service a big let down,2016-06-11,0.4965789914131165,"[0, 420, 490, 517]",0.01594445931808974,"['2015-01-01', '2019-01-05']",30_0,b
30_5,2,2,0,0,facility,129,0,4,30,5,True,True,The room had TV tea coffee facilities plenty of space etc,2017-05-25,0.4933142066001892,"[0, 420, 490, 517]",0.01594445931808974,"['2015-01-01', '2019-01-05']",30_0,b
30_6,2,2,0,0,facility,129,0,4,30,6,True,True,The property had a lot of great amenities,2017-07-21,0.4975125789642334,"[0, 420, 490, 517]",0.01594445931808974,"['2015-01-01', '2019-01-05']",30_0,b
30_7,2,1,0,1,facility,129,0,4,30,7,False,True,Nice facility friendly staff overall great experience,2017-09-30,0.499047577381134,"[0, 420, 490, 517]",0.01594445931808974,"['2015-01-01', '2019-01-05']",30_0,b
30_8,2,1,0,1,facility,129,0,4,30,8,False,True,Very nice and clean rooms and very friendly staff at the reception,2018-05-26,0.4994207620620728,"[0, 420, 490, 517]",0.01594445931808974,"['2015-01-01', '2019-01-05']",30_0,b
30_9,2,2,0,0,facility,129,0,4,30,9,True,True,Wondeful view from our room outdated interior but not bad amenities good pool and hot tub,2018-09-13,0.4970279335975647,"[0, 420, 490, 517]",0.01594445931808974,"['2015-01-01', '2019-01-05']",30_0,b
30_10,1,0,1,2,facility,129,1,4,30,10,False,False,So I went down hall and asked for more,2019-04-03,-0.041710495948791504,"[0, 420, 490, 517]",-0.2665194975549266,"['2019-01-10', '2019-08-25']",30_1,c
30_11,1,1,1,1,facility,129,1,4,30,11,False,False,They got into the hotel by walking right through the front lobby right past the security guard,2019-04-03,-0.2424819469451905,"[0, 420, 490, 517]",-0.2665194975549266,"['2019-01-10', '2019-08-25']",30_1,c
30_12,1,1,1,1,facility,129,1,4,30,12,False,False,It was clean and had all the normal room amenities but it smelled like mildew,2019-04-09,0.00037461519241333013,"[0, 420, 490, 517]",-0.2665194975549266,"['2019-01-10', '2019-08-25']",30_1,c
30_13,2,1,0,1,facility,129,1,4,30,13,False,True,We would have arrived after work was done for the day without expectations of amenities we expected being there,2019-05-07,-0.2494538724422455,"[0, 420, 490, 517]",-0.2665194975549266,"['2019-01-10', '2019-08-25']",30_1,c
30_14,2,2,0,0,facility,129,1,4,30,14,True,True,This hotel does not have all the amenities listed for that fee,2019-06-06,-0.2162121832370758,"[0, 420, 490, 517]",-0.2665194975549266,"['2019-01-10', '2019-08-25']",30_1,c
30_15,2,2,0,0,facility,129,1,4,30,15,True,True,There is jackhammers grinders and all kinds of equipment,2019-06-16,-0.19559726119041448,"[0, 420, 490, 517]",-0.2665194975549266,"['2019-01-10', '2019-08-25']",30_1,c
30_16,2,1,0,1,facility,129,1,4,30,16,False,True,They turned one of their reception rooms into a bar restaurant,2019-06-29,-0.15259230136871338,"[0, 420, 490, 517]",-0.2665194975549266,"['2019-01-10', '2019-08-25']",30_1,c
30_17,2,2,0,0,facility,129,1,4,30,17,True,True,On arrival we entered the lobby and booked in,2019-06-30,-0.06577113270759583,"[0, 420, 490, 517]",-0.2665194975549266,"['2019-01-10', '2019-08-25']",30_1,c
30_18,0,1,2,1,facility,129,2,4,30,18,False,False,Wish they would bring back the seafood luey salad to menu The renovations to facilty,2019-09-05,-0.497624546289444,"[0, 420, 490, 517]",0.12624694682933665,"['2019-08-29', '2020-03-20']",30_2,
30_19,1,0,1,2,facility,129,2,4,30,19,False,False,I like many did not realize that the facility was under construction,2019-09-09,-0.4217463731765747,"[0, 420, 490, 517]",0.12624694682933665,"['2019-08-29', '2020-03-20']",30_2,
30_20,2,2,0,0,facility,129,2,4,30,20,True,True,Hotel does n’t represent Mariot construction infront of our room very bad ugly looking room ugly looking lobby you walk with your luggage to the parking lot very ugly hotel not Mariot at All I have stayed in so many Mariot and it is always grand and 5 stars this is not even a star,2019-09-11,-0.4808633029460907,"[0, 420, 490, 517]",0.12624694682933665,"['2019-08-29', '2020-03-20']",30_2,
30_21,2,2,0,0,facility,129,2,4,30,21,True,True,The alternate facilities offered were not very nice,2019-09-15,-0.4962427318096161,"[0, 420, 490, 517]",0.12624694682933665,"['2019-08-29', '2020-03-20']",30_2,
30_22,1,0,1,2,facility,129,2,4,30,22,False,False,The price was not bad but I am used to better accommodations and a staff more willing to please,2019-09-15,-0.33263248205184937,"[0, 420, 490, 517]",0.12624694682933665,"['2019-08-29', '2020-03-20']",30_2,
30_23,1,1,1,1,facility,129,2,4,30,23,False,False,Worth it though for the accommodations and amenities,2019-11-05,-0.1434328854084015,"[0, 420, 490, 517]",0.12624694682933665,"['2019-08-29', '2020-03-20']",30_2,
30_24,1,1,1,1,facility,129,2,4,30,24,False,False,Did not see any roaches in our room or the hallways,2019-12-12,-0.2436904013156891,"[0, 420, 490, 517]",0.12624694682933665,"['2019-08-29', '2020-03-20']",30_2,
30_26,1,1,1,1,facility,129,2,4,30,26,False,False,Lobby staff was very unaware and incompetent in their job based on our stay,2020-01-16,-0.4875256419181824,"[0, 420, 490, 517]",0.12624694682933665,"['2019-08-29', '2020-03-20']",30_2,
30_27,2,2,0,0,facility,129,2,4,30,27,True,True,The tiles around the pool the breakfast restaurant and the lobby was quite slippery,2020-01-16,-0.4969634413719177,"[0, 420, 490, 517]",0.12624694682933665,"['2019-08-29', '2020-03-20']",30_2,
31_0,1,2,1,0,pool,129,0,4,31,0,True,False,Around part of the pool was a bar area where guests can sit and enjoy a drink during the day or a mai tai at night,2015-03-10,-0.401268869638443,"[0, 610, 725, 820, 858]",0.09573371100501032,"['2015-01-01', '2018-04-25']",31_0,a
31_1,1,2,1,0,pool,129,0,4,31,1,True,False,we are rather private people and it was nice to have so many open areas around the pool by the beach or near the bar that we could be out in the open air somewhat near others but able to just enjoy each others company without feeling interrupted by others,2015-05-14,-0.4730280637741089,"[0, 610, 725, 820, 858]",0.09573371100501032,"['2015-01-01', '2018-04-25']",31_0,a
31_2,1,1,1,1,pool,129,0,4,31,2,False,False,The bathroom door could not be opened or closed while someone was using the toilet there was very little drawer space Polside cafe staff Balcony room and bathroom are cramped,2015-05-25,-0.4961507320404053,"[0, 610, 725, 820, 858]",0.09573371100501032,"['2015-01-01', '2018-04-25']",31_0,a
31_3,1,0,1,2,pool,129,0,4,31,3,False,False,The only negative thing is you really can not swim at the beach there,2015-10-06,-0.4860241115093231,"[0, 610, 725, 820, 858]",0.09573371100501032,"['2015-01-01', '2018-04-25']",31_0,a
31_4,1,2,1,0,pool,129,0,4,31,4,True,False,Made me not want to use the pool,2016-03-22,-0.4835140705108642,"[0, 610, 725, 820, 858]",0.09573371100501032,"['2015-01-01', '2018-04-25']",31_0,a
31_5,1,1,1,1,pool,129,0,4,31,5,False,False,Room we received wa a bit noisy because they put us above the bar area with a pool view,2016-05-29,-0.4976932406425476,"[0, 610, 725, 820, 858]",0.09573371100501032,"['2015-01-01', '2018-04-25']",31_0,a
31_6,2,1,0,1,pool,129,0,4,31,6,False,True,The sand is coarse golden sand nice for sitting out in the chairs and watching the ocean but not for swimming,2016-10-28,-0.4954431354999542,"[0, 610, 725, 820, 858]",0.09573371100501032,"['2015-01-01', '2018-04-25']",31_0,a
31_7,1,0,1,2,pool,129,0,4,31,7,False,False,The beach is pretty but not conducive to swimming,2017-04-03,-0.4952934682369232,"[0, 610, 725, 820, 858]",0.09573371100501032,"['2015-01-01', '2018-04-25']",31_0,a
31_8,2,2,0,0,pool,129,0,4,31,8,True,True,The out door pool could have been a little bit warmer especially for late night swim or windy days but liked the size,2017-04-19,-0.4956797659397125,"[0, 610, 725, 820, 858]",0.09573371100501032,"['2015-01-01', '2018-04-25']",31_0,a
31_9,1,2,1,0,pool,129,0,4,31,9,True,False,Yes pieces of the pool are actually chipping away,2017-11-03,-0.4756556749343872,"[0, 610, 725, 820, 858]",0.09573371100501032,"['2015-01-01', '2018-04-25']",31_0,a
31_10,1,0,1,2,pool,129,1,4,31,10,False,False,There is a bistro near the pool with pub food not too bad,2018-06-13,0.13715189695358276,"[0, 610, 725, 820, 858]",0.19196009255201693,"['2018-04-29', '2019-04-14']",31_1,c
31_11,1,0,1,2,pool,129,1,4,31,11,False,False,RomThe room was a corner room facing the beach and the pool,2018-06-25,0.15709656476974487,"[0, 610, 725, 820, 858]",0.19196009255201693,"['2018-04-29', '2019-04-14']",31_1,c
31_12,1,0,1,2,pool,129,1,4,31,12,False,False,We had a good room with pool ocean view but the space on the balcony is super limited,2018-07-24,0.13074803352355954,"[0, 610, 725, 820, 858]",0.19196009255201693,"['2018-04-29', '2019-04-14']",31_1,c
